geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0647,1735.6128848080778,361.2844932731992,101,160465,93.77222132822978,145033.83737226945,486,709968,478.7722213282297,694536.8373722696,114,184095,97.88828096336918,152953.72364619764,499,733598,482.8882809633691,702456.7236461977
0615,1621.612257833406,260.1554401395703,37,80477,34.89506190787314,75676.46990701808,396,695315,393.89506190787307,690514.4699070179,48,106564,37.75432447709539,82163.4353301042,407,721402,396.75432447709534,697001.435330104
0611,1369.822242979962,269.8284133577031,54,105700,51.85096656217201,98746.43561765068,473,715281,470.85096656217206,708327.4356176507,66,128821,55.61316122503823,105318.47203605666,485,738402,474.6131612250383,714899.4720360568
0649,1943.5125445692534,355.8930507895786,51,162515,45.7725659881831,142436.88340800008,394,721119,388.77256598818303,701040.8834080002,63,184911,49.811491313672896,150295.5119799688,406,743515,392.8114913136729,708899.511979969
0650,7257.432376431482,637.5098206746077,71,150290,65.83775878347019,139240.2667574239,360,684079,354.83775878347035,673029.2667574238,90,205793,71.4776007342026,154892.89537779987,379,739582,360.4776007342028,688681.8953777998
0631,570.9688878648516,285.9165740409318,93,197415,88.80725742339858,186324.82966575422,392,708239,387.80725742339854,697148.8296657542,108,228361,93.62123154139856,196112.44079330843,407,739185,392.6212315413985,706936.4407933083
0603,16462.147135578678,1157.4791684197573,67,93015,63.659878743782244,87754.067127989,483,711596,479.6598787437823,706335.0671279891,83,116408,68.05635610031945,93594.26023910477,499,734989,484.0563561003196,712175.2602391047
0641,823.4741538088269,233.30787708855593,41,97720,37.896910969763425,88897.90532717908,350,684706,346.89691096976344,675883.905327179,58,153492,42.76390639644117,103638.57448522781,367,740478,351.7639063964412,690624.5744852276
0619,2386.4991599887526,370.475339732715,59,100657,56.522193821844525,97129.9033618971,396,699528,393.5221938218444,696000.9033618971,68,117983,59.82068196731814,102776.31322112186,405,716854,396.820681967318,701647.3132211219
0651,13277.300647612004,839.4410526182629,84,193546,81.12725222579988,185370.91416638074,389,707329,386.12725222579985,699153.9141663807,91,218930,82.96540152210174,190394.39804532015,396,732713,387.9654015221017,704177.3980453203
0630,357.0199685481216,151.86493633477912,92,144123,88.18004251045008,137385.04623644674,429,703494,425.18004251045005,696756.0462364468,99,158482,90.6994456133636,142532.93193558592,436,717853,427.6994456133636,701903.931935586
0620,14196.515625982673,660.7248719691604,32,49899,29.19167545370257,45531.650111924966,446,706214,443.1916754537027,701846.6501119252,34,52701,29.55036234157667,46016.95671997529,448,709016,443.55036234157683,702331.9567199756
0638,266.45150396300613,133.35659300415168,103,168356,100.4113666337241,162622.70033099913,471,698364,468.4113666337241,692630.7003309991,123,211370,106.21142497228568,174978.0688265585,491,741378,474.2114249722857,704986.0688265583
0621,17481.331399737708,1068.237128230334,96,178796,93.77027888164942,172850.73313612564,390,703021,387.7702788816493,697075.7331361256,105,194434,96.13150439284841,176716.169635728,399,718659,390.13150439284817,700941.169635728
0608,85533.69258922304,1957.9375178502662,72,97201,68.26672556067335,89318.97483245569,389,700750,385.26672556067325,692867.9748324555,83,123051,71.26251947608385,95747.34424802041,400,726600,388.26251947608375,699296.3442480203
