geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3501,11930.217810591106,721.9111897492786,45,76944,42.59792729350379,71891.63212795761,455,681661,452.5979272935038,676608.6321279575,58,106113,46.121144009561775,79806.93726819518,468,710830,456.1211440095618,684523.9372681951
3503,116752.81287174237,1943.7409583399979,75,113576,71.44067457178261,105873.81091900861,495,687822,491.4406745717827,680119.8109190085,83,128155,73.88198008610024,110271.29933206597,503,702401,493.8819800861003,684517.2993320655
3502,186263.39923918433,2384.007767317349,62,98696,59.09625125911294,94697.17958308505,499,689696,496.0962512591129,685697.1795830851,70,110165,61.17369573361742,97695.53251188014,507,701165,498.1736957336173,688695.53251188
