geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1702,2820.3283580821935,312.7519500529695,95,122229,88.20916272085844,114048.54002585087,556,706548,549.2091627208583,698367.540025851,118,153928,95.55605604005875,124421.30816776885,579,738247,556.5560560400588,708740.308167769
1716,20682.9542725909,1050.4982587698742,116,148218,112.86440546846276,144441.59473853983,585,708706,581.864405468463,704929.5947385399,138,183691,119.8957448436626,156715.88254555885,607,744179,588.8957448436629,717203.8825455589
1703,626.5306235571586,214.7323788931856,169,246204,155.69595144714015,227391.4119323405,525,711535,511.6959514471401,692722.4119323404,207,305486,168.4062048562724,247129.618127539,563,770817,524.4062048562723,712460.6181275389
1714,4199.568822975037,562.5000501984666,138,363585,131.92391740291356,341905.6082103791,330,732267,323.92391740291373,710587.6082103798,154,409004,136.56713883393394,352997.5915806895,346,777686,328.56713883393417,721679.5915806904
1701,671.0719302882886,257.32252216637175,186,247937,170.43464308378395,226171.54494594847,575,710341,559.4346430837837,688575.5449459485,238,309947,186.9168693504757,245427.58121016037,627,772351,575.9168693504756,707831.5812101606
1717,18304.89698028978,1087.7764611899313,163,179636,156.2280521889166,170047.922035838,693,710143,686.2280521889168,700554.9220358379,184,208350,162.20814659399926,178278.8001385132,714,738857,692.2081465939997,708785.8001385133
1707,162.55555661417546,157.0304198257223,174,230222,155.90065091472175,202938.11335876136,572,697039,553.9006509147215,669755.1133587615,240,313106,176.37625888555687,229036.29944249435,638,779923,574.3762588855564,695853.2994424946
1711,741.4689547994882,273.8043686582887,112,218383,105.7251608133898,206020.11549263736,423,697582,416.7251608133897,685219.1154926374,134,260081,112.70487714451743,219140.87672439034,445,739280,423.7048771445173,698339.8767243902
1706,1008.0673705826377,336.9596340524374,178,303412,163.84033984401478,280290.7990029298,445,713981,430.8403398440148,690859.7990029297,210,368030,173.69333457190842,301627.44351490313,477,778599,440.69333457190845,712196.4435149033
1705,249.5305169596788,182.0811951812443,202,263296,187.05037114080082,242963.2874907546,576,718677,561.0503711408012,698344.2874907544,243,321412,200.20025944745555,261388.26134626343,617,776793,574.2002594474558,716769.2613462629
1718,27641.954199738473,1226.2566386918259,156,170186,145.67470415667458,155854.81558359167,582,722086,571.6747041566744,707754.8155835922,184,204712,154.0247850220939,166685.38577680275,610,756612,580.0247850220937,718585.3857768034
1709,274.34588180967506,155.51551369698433,140,190699,129.6978649704918,175380.75022399283,533,688980,522.697864970492,673661.7502239929,176,251108,141.56062885418245,195490.25352933686,569,749389,534.5606288541826,693771.2535293368
1712,13438.5309207058,827.014167432316,92,117141,91.74338454420229,116846.83937398251,594,710709,593.7433845442021,710414.8393739822,96,123515,92.58177431046568,118305.38168722381,598,717083,594.5817743104654,711873.3816872233
1715,38403.42954444079,1511.2173069491673,125,134610,123.82520365169015,133266.9011194963,669,711498,667.8252036516902,710154.9011194957,137,150291,126.60221685414218,136663.83462735527,681,727179,670.6022168541422,713551.8346273549
1713,15227.344609819862,999.2842749424336,141,187034,130.79730907055298,173491.90665717304,605,713751,594.7973090705528,700208.9066571733,162,215292,137.02150944421263,182038.7515009102,626,742009,601.0215094442126,708755.7515009103
1704,136.70563120329385,175.77182689035888,206,293448,190.9654859781837,272612.0940160845,509,712128,493.96548597818366,691292.0940160843,257,374449,206.513699314809,298979.1340351298,560,793129,509.5136993148089,717659.1340351294
1710,807.8637735681547,228.43257879752952,91,174093,82.65417790386664,157789.32529001328,419,692690,410.6541779038664,676386.3252900135,120,230352,91.09403971969475,174971.7746770316,448,748949,419.09403971969465,693568.7746770318
1708,542.6817087405125,232.25298391772435,143,240389,130.7781988956856,217641.77339855506,461,716470,448.77819889568553,693722.7733985549,171,285956,140.29366436806475,232936.27270434113,489,762037,458.29366436806475,709017.2727043408
