geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3606,77.75498308706,52.52198644466751,57,182246,53.21026749282316,171658.7077789459,215,711166,211.21026749282314,700578.707778946,71,240135,57.59355305945166,189831.4129928639,229,769055,215.59355305945164,718751.4129928639
3609,40.74976585985497,40.70509342704261,63,216314,58.708213843991345,201101.5276139253,207,718151,202.7082138439914,702938.5276139255,75,249954,62.57401333047806,212399.71215031605,219,751791,206.5740133304781,714236.7121503161
3616,279.2201831482585,96.31758904291125,43,207136,41.456216995493435,200137.81673767982,181,714354,179.45621699549343,707355.8167376798,51,236717,43.947538785598006,208998.63134966607,189,743935,181.947538785598,716216.631349666
3607,44.553061697211284,75.7719601497388,94,335332,88.93595655475934,318291.8124834496,186,702072,180.9359565547594,685031.8124834498,126,444949,96.6768668382161,343769.7306846533,218,811689,188.67686683821623,710509.7306846535
3623,20710.133150511432,907.1773736285799,55,233523,54.68109728348075,231166.7669999743,184,718429,183.68109728348074,716072.7669999744,56,236025,54.97177347614396,231894.0388340176,185,720931,183.97177347614394,716800.0388340177
3605,318.81106868131207,124.35678057673613,51,185567,47.79641694717549,171813.77015858633,235,723042,231.7964169471755,709288.7701585864,60,219318,49.95566576472339,180686.1129874147,244,756793,233.95566576472342,718161.1129874148
3613,33.59660756817283,38.29117518551377,49,269634,46.03156563121234,259564.01470726368,132,710012,129.03156563121235,699942.0147072636,53,288803,47.201422731039465,265445.8916494576,136,729181,130.2014227310395,705823.8916494575
3612,45.436252459551184,42.45377688319309,58,202007,53.13572356226735,188865.80698534628,167,721355,162.13572356226732,708213.8069853464,76,266132,58.15934353443682,206840.7260758271,185,785480,167.15934353443677,726188.7260758271
3626,603.1695453541334,143.11104470053343,51,198191,50.48414534694599,195387.56055502518,200,716429,199.484145346946,713625.5605550251,52,203880,50.886427705963825,197676.14489547763,201,722118,199.88642770596383,715914.1448954776
3601,5044.734495733653,372.25265412108797,23,98409,22.32454486988829,95829.80892022696,152,718125,151.32454486988829,715545.8089202269,25,105105,22.86726290002562,97639.36131454211,154,724821,151.86726290002562,717355.361314542
3622,13527.944886419846,893.2390543324747,46,195915,45.71321507720412,195093.7259828334,196,714903,195.7132150772041,714081.7259828333,48,206528,46.14106420978342,197775.80063791818,198,725516,196.1410642097834,716763.8006379181
3603,961.6325228439242,160.8439724703162,51,231770,49.11032943255007,225173.18501005362,169,720733,167.11032943255003,714136.1850100538,57,253377,51.068292208702175,231095.77708797553,175,742340,169.06829220870216,720058.7770879755
3604,455.2926543335692,111.41984629983924,31,155171,29.626525554105612,147570.90335933628,146,711300,144.6265255541056,703699.9033593367,37,184716,31.728477466902007,157952.8005495744,152,740845,146.72847746690195,714081.8005495748
3627,13518.789730183345,729.7681909654219,56,244723,55.30655787999162,241704.65073505885,171,720237,170.30655787999166,717218.6507350589,59,263988,55.871561802480095,245056.04905592167,174,739502,170.87156180248013,720570.0490559217
3624,9455.12441594744,521.8521544227814,29,113545,28.96677710672543,113544.94300848634,202,717111,201.9667771067254,717110.9430084864,30,116401,29.252528298668132,114361.04841267469,203,719967,202.25252829866812,717927.0484126747
3611,296.5168213470447,89.21868975458597,51,170008,47.67361646423071,159102.58913970497,200,722059,196.67361646423072,711153.5891397048,65,211606,51.32272270403193,169527.85982598233,214,763657,200.32272270403195,721578.8598259824
