geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0631,571.1298993103394,281.41375036140266,56,300047,51.14881104547933,274409.4720054453,132,711160,127.14881104547929,685522.472005445,66,369583,54.29828020013398,298604.81144775054,142,780696,130.29828020013395,709717.8114477501
0626,2462.369978537021,371.10390765428616,34,155401,31.34135049665933,141567.3223137427,148,715887,145.34135049665932,702053.3223137428,42,187076,32.83046568885894,148062.20012528196,156,747562,146.83046568885894,708548.200125282
0650,7257.265983966443,625.4056445770427,45,258138,41.5371432683426,239439.13453565474,130,679140,126.53714326834262,660441.1345356549,57,319581,45.3098222622851,260017.93911896268,142,740583,130.3098222622851,681019.9391189629
0613,265.43110055461614,122.71953301289656,33,137391,29.28026266991827,122902.45737398427,188,689775,184.2802626699183,675286.4573739842,39,159612,31.561539582687463,131096.2128942864,194,711996,186.56153958268746,683480.2128942863
0645,860.6178024980675,178.77927428026874,32,166676,29.322724738117063,152117.38323308155,133,688721,130.32272473811707,674162.3832330817,41,223437,31.886023730310033,169082.46565375672,142,745482,132.88602373031006,691127.465653757
0603,16460.29168389365,1141.3690110057953,37,170393,34.71827857271144,161089.53296851748,157,720549,154.71827857271143,711245.5329685174,46,212556,37.82092760613743,174977.5509165966,166,762712,157.8209276061374,725133.5509165965
0617,493.03692761421155,156.5305266651379,46,229109,43.62949764799718,216159.69057330608,141,705889,138.62949764799717,692939.690573306,48,237129,44.21000535229923,219703.56364132173,143,713909,139.21000535229922,696483.5636413217
0615,1564.4502058994465,251.80837313600705,23,125374,20.856559329747125,112749.22236384582,143,694696,140.85655932974714,682071.2223638458,30,168921,22.86770678604045,126443.39884722537,150,738243,142.86770678604046,695765.3988472252
0614,696.865498728726,200.73811741343943,47,228039,39.45398960829249,192762.26979451466,153,714229,145.45398960829243,678952.2697945145,51,250537,40.465605528975125,198679.13452361137,157,736727,146.46560552897506,684869.1345236112
0637,143.453260477651,72.59244715853595,61,238083,58.54478672460076,229779.51189100434,179,707267,176.54478672460075,698963.5118910042,64,251557,59.50500483425595,233942.75983707418,182,720741,177.50500483425594,703126.7598370741
