geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1704,232.20756989222622,111.07886348839915,65,280592,52.12817825901921,223713.61927768218,232,966632,219.12817825901914,909753.6192776819,103,436317,64.15713373529323,274093.1218104093,270,1122357,231.15713373529314,960133.1218104088
1701,649.2389069672782,180.8548774237925,50,201930,41.27368224552404,167641.3991987877,199,697222,190.27368224552401,662933.3991987878,86,327329,53.411495326049234,209096.59044700838,235,822621,202.4114953260492,704388.5904470086
1708,556.3928618236753,157.9515063732572,54,264316,44.570498322143365,219340.26418350183,155,748829,145.57049832214338,703853.264183502,75,376472,49.40355174768034,245663.03694211267,176,860985,150.40355174768035,730176.0369421128
1712,13436.430998352438,793.624671549649,44,182260,42.97696464487131,178811.81041589653,173,697714,171.9769646448713,694265.8104158964,49,201290,44.15909868610765,182953.18172951386,178,716744,173.1590986861076,698407.1817295137
1702,2818.041001458555,284.8990626855999,45,191065,40.77691490730575,174114.05534756315,169,669836,164.77691490730575,652885.0553475632,56,237083,44.00215357906591,188847.81460663636,180,715854,168.0021535790659,667618.8146066364
1714,4184.856171701701,499.84011576785355,74,539030,68.20018163592361,498275.45272344036,111,748412,105.20018163592357,707657.4527234407,84,596258,71.22971401835977,516146.52473805175,121,805640,108.22971401835973,725528.524738052
1703,651.0553361426503,156.32776921552514,56,251315,45.88141276750102,206818.52446652064,174,757999,163.88141276750102,713502.5244665205,88,387892,55.63084312659898,249492.1117212349,206,894576,173.630843126599,756176.1117212345
1717,18234.418002880633,1004.2855768852412,73,248774,66.6956070636834,224245.79536065395,208,720164,201.69560706368335,695635.7953606539,83,280892,69.25764572060169,232490.06925484975,218,752282,204.25764572060166,703880.0692548496
1716,20691.062812671134,1006.042364418279,59,248681,56.85792768712601,240180.92672119246,158,686927,155.85792768712597,678426.9267211923,74,304752,61.460364176894764,258531.83276935885,173,742998,160.46036417689473,696777.8327693589
1710,834.3251907174017,171.81726159882032,43,207675,35.27926436995021,175356.092845464,147,676967,139.27926436995023,644648.0928454641,59,294925,39.69742060600759,198631.92769641217,163,764217,143.69742060600763,667923.9276964121
1718,27820.400458609893,1135.689359971981,77,292802,70.60583629522847,266636.6016818467,197,771208,190.60583629522839,745042.601681847,98,370037,77.43285221811242,292645.4698389525,218,848443,197.43285221811232,771051.4698389531
1711,689.0662867846298,218.2400665929078,42,203474,37.55698231360014,180872.56254967864,137,636458,132.55698231360014,613856.5625496786,66,342631,44.54491925696545,220749.9716295878,161,775615,139.54491925696544,653733.9716295876
1713,15127.39305423291,916.7555227439547,66,269854,59.026362399089976,240052.08370910175,176,669889,169.0263623990899,640087.0837091018,89,367096,65.90873100565557,269274.43446613214,199,767131,175.9087310056555,669309.4344661323
1706,1038.526596413657,245.83629828698855,59,306245,52.43932443594758,273801.50938988436,155,736518,148.4393244359476,704074.5093898844,86,452349,60.759429518788224,318507.63367272314,182,882622,156.75942951878824,748780.6336727232
1709,217.47431792297593,97.0434695238222,42,194462,33.408655912836366,153819.9991026153,125,555810,116.40865591283634,515167.99910261534,76,352577,43.309822454634535,199177.53227689632,159,713925,126.30982245463457,560525.5322768964
1715,38456.86555925723,1393.402394349182,69,271383,65.67199997179742,257790.84079278813,195,724150,191.67199997179745,710557.8407927881,75,303090,67.16684973295631,265466.9370616595,201,755857,193.16684973295628,718233.9370616594
1707,101.53928165490439,91.97390910506711,63,218328,48.94117776991591,167479.87535301395,166,485605,151.94117776991592,434756.87535301404,104,353252,59.76815231497026,203254.079512855,207,620529,162.76815231497025,470531.0795128551
1705,255.99266248817875,111.78268716908636,54,220303,42.05307028849848,170766.4176855164,212,756338,200.05307028849853,706801.4176855163,95,394679,53.14206960577387,219887.05908153523,253,930714,211.1420696057739,755922.0590815353
