geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1309,13895.380462416204,629.7226536164234,71,119577,67.50549970774408,113380.1132142058,397,686643,393.505499707744,680446.1132142057,78,135128,69.23135387736673,117161.87992902905,404,702194,395.23135387736664,684227.8799290289
1311,2852.328053069491,294.64762956940814,70,140957,62.11486814435862,126799.37903425224,322,676869,314.11486814435864,662711.3790342524,101,206974,70.5491412499464,143840.4050107245,353,742886,322.5491412499464,679752.4050107246
1304,1253.0644131887618,175.185103013777,62,141461,52.00951017100498,119991.36233808195,302,633118,292.009510171005,611648.3623380817,80,179092,56.717827303161755,129815.24781046638,320,670749,296.71782730316176,621472.2478104662
1301,21773.449290850556,992.8661064685523,76,121559,71.0003381096542,115259.2314636684,459,687443,454.0003381096541,681143.2314636685,83,135595,73.14769962628588,119478.02833764897,466,701479,456.1476996262857,685362.0283376492
1302,25423.70117010713,867.6425928213673,90,131313,83.20468933822774,122020.56467671419,521,699962,514.2046893382278,690669.5646767144,103,151288,86.42534160453164,126646.41074514155,534,719937,517.4253416045316,695295.4107451419
1307,1073.4020749102542,178.25032737962528,53,144906,47.8663056120309,131063.56346468888,312,724917,306.86630561203094,711074.5634646888,82,220471,55.63460084794371,150017.1238487614,341,800482,314.6346008479438,730028.1238487614
1314,9402.735338832226,557.7319394658667,70,139624,67.17713436475363,131358.34966689243,392,692659,389.1771343647538,684393.3496668926,73,145564,67.77917308558227,132431.4973544874,395,698599,389.77917308558244,685466.4973544875
1308,22985.822329548726,1184.1584594261392,94,170777,89.98023394364515,163434.29984798597,462,691603,457.98023394364515,684260.299847986,107,190019,93.15859287359876,168010.5503287236,475,710845,461.1585928735989,688836.5503287234
1312,21532.757413825708,965.7315576279263,80,126442,76.09430328775734,119076.15948966367,458,688216,454.0943032877574,680850.1594896636,86,139182,77.18737227416581,121557.06131911233,464,700956,455.1873722741659,683331.0613191123
1310,18908.294708553676,782.2134278746944,79,208537,75.06117947593025,196686.55505762805,393,701878,389.0611794759303,690027.5550576281,96,260445,78.90866492550533,210493.49187912093,410,753786,392.9086649255054,703834.4918791208
1305,717.6240883880376,114.72305394441197,57,108955,49.84170490644473,95978.19826394794,492,708993,484.8417049064449,696016.1982639479,80,148771,54.605008964729514,103857.36922218108,515,748809,489.6050089647296,703895.369222181
1306,788.4592957080331,152.29037399795766,58,127226,49.240454804064356,109111.48170088053,362,702062,353.2404548040643,683947.4817008808,92,189812,58.145522783297956,125068.11475975529,396,764648,362.1455227832979,699904.1147597556
1303,10146.356297149181,576.9702344069668,74,169720,68.96943140154565,156970.27742385352,348,677581,342.96943140154565,664831.2774238533,95,213536,74.34091857437312,167577.33150204766,369,721397,348.3409185743731,675438.3315020475
1313,1885.3951297854717,301.78736396730824,70,197023,62.6682924812467,179607.21227683395,302,709680,294.66829248124657,692264.212276834,102,275559,69.35107206501544,196128.56045969256,334,788216,301.35107206501533,708785.5604596926
