geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1219,2300.6593202537,456.95677320895,51,187440,43.37281074096049,161005.86337501183,184,697301,176.3728107409605,670866.8633750118,62,219567,47.168721051064345,171194.9518651056,195,729428,180.16872105106435,681055.9518651057
1225,8521.38574207629,575.4049789193386,50,312785,46.46323328333538,290633.1297321611,119,700487,115.46323328333537,678335.1297321611,60,366839,49.40425631694991,306330.93331384205,129,754541,118.4042563169499,694032.9333138419
1203,19318.670092587116,820.0295756693032,46,259295,44.00947140833162,252742.30887690856,134,688554,132.00947140833156,682001.3088769087,53,308700,45.626959715137595,263778.39249106677,141,737959,133.6269597151376,693037.3924910668
1209,4939.1538969025605,432.15425194037545,37,231840,33.197945414795306,210725.65722862352,109,683427,105.19794541479533,662312.6572286234,46,284151,35.20382579132379,223636.75016371626,118,735738,107.20382579132381,675223.7501637163
1204,5119.472383309116,657.010128000914,72,371941,64.42212305357211,341470.96161977935,134,711982,126.42212305357216,681511.9616197794,83,438634,68.05046607324563,363917.8321474786,145,778675,130.0504660732457,703958.8321474785
1222,479.24695318295113,284.8860532537861,101,388310,89.65715740518131,351195.6627104567,184,681585,172.65715740518132,644470.6627104565,127,484228,98.36550689468075,381404.9543361241,210,777503,181.36550689468075,674679.9543361239
1202,23257.703631036995,1118.7991812146888,38,172456,35.0139086104079,162975.13368629556,161,691856,158.01390861040784,682375.1336862955,44,189415,36.48925787831462,166491.65974457568,167,708815,159.48925787831456,685891.6597445757
1220,6979.432897380181,630.2915425756415,92,437327,79.94216861952488,381045.57695026736,157,719574,144.9421686195249,663292.5769502679,117,550666,86.73188539560685,411141.39257782133,182,832913,151.73188539560687,693388.3925778216
1201,11464.910146819302,605.3971260980752,28,122424,26.577372100548548,117954.11704260245,151,696442,149.5773721005486,691972.1170426024,29,123514,27.057436202831408,118477.38691409076,152,697532,150.05743620283144,692495.3869140907
1213,585.0474486860926,196.50833499539658,47,160797,37.88680859616546,132240.74798360915,178,659244,168.88680859616545,630687.7479836093,61,206524,42.45057154209428,146713.29556599198,192,704971,173.45057154209428,645160.2955659921
1205,3974.9436454677857,1118.175435744377,102,519652,90.152352244818,449697.9249757704,149,716627,137.15235224481805,646672.9249757708,133,657449,99.51804199418501,490653.53244989953,180,854424,146.51804199418504,687628.5324499
1226,6094.802742509645,914.602618115287,33,174456,29.640241228448172,164664.16046638394,118,629539,114.64024122844819,619747.1604663841,54,251388,36.20446306161596,189539.18567213064,139,706471,121.20446306161598,644622.1856721308
1223,481.3493780403866,181.38600298328228,60,278023,54.152297876929616,256594.45794451793,146,675621,140.15229787692962,654192.4579445181,74,334892,57.84906240867103,271061.88548259065,160,732490,143.84906240867105,668659.8854825909
1215,2264.669727347343,322.1689459665583,54,235600,51.542165811781736,223332.91684873018,171,707965,168.54216581178173,695697.9168487302,62,263626,53.90619518500441,232019.21417184468,179,735991,170.90619518500438,704384.2141718449
1214,765.8890419318382,290.19303666637774,76,282358,70.8850039109356,265768.7646390731,187,678850,181.88500391093567,662260.7646390729,89,325798,74.48793837415263,278570.233514588,200,722290,185.4879383741527,675062.2335145881
1216,2530.8324186716295,280.46452583670964,30,134001,26.455490309037614,123513.09398598148,168,689335,164.45549030903757,678847.0939859813,33,142928,27.412054951342572,126334.81074912762,171,698262,165.41205495134255,681668.8107491274
1212,2402.393740693778,291.7193277442501,54,189357,51.57826482767811,182824.7584131091,183,675682,180.57826482767814,669149.7584131093,60,217510,53.65038760058997,192519.87466652502,189,703835,182.65038760059,678844.874666525
1221,684.2364402787058,179.94633589839384,58,252721,55.27674681286907,242441.36934448968,156,691880,153.27674681286908,681600.3693444898,70,315431,58.79143797921743,260767.45661586238,168,754590,156.79143797921742,699926.4566158624
1207,1496.324017157254,290.4709056781931,42,205086,39.301861074851864,193625.0833619499,138,668483,135.30186107485187,657022.0833619497,54,274141,42.47968499214061,213297.46131827257,150,737538,138.47968499214065,676694.4613182726
