geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2105,29463.46246818168,1019.2790984178973,62,229339,60.724552119688276,224114.3269459609,194,726565,192.72455211968824,721340.3269459609,63,232516,60.82667023463103,224438.75619713403,195,729742,192.826670234631,721664.756197134
2104,11765.501343291384,902.2212419739335,60,231333,56.9044655805983,218586.43600958114,166,703577,162.90446558059838,690830.4360095813,74,278891,61.27685858326307,233575.88448299599,180,751135,167.2768585832631,705819.884482996
2106,11144.6919388189,692.3063427127112,32,116682,30.713582679457428,112313.51933430717,190,722413,188.71358267945746,718044.5193343068,34,130643,31.357028014844907,116947.24754682224,192,736374,189.35702801484493,722678.2475468218
2103,862.8906498414455,140.88831371035815,20,87557,17.87957042445276,77736.88657402107,185,715536,182.8795704244528,705715.8865740212,24,102361,19.27632954723483,83042.61468083473,189,730340,184.27632954723487,711021.6146808347
2102,18947.8193709678,1172.4178526846738,62,242296,59.368306659600485,229841.02193222792,175,727459,172.36830665960053,715004.0219322278,67,268677,60.48400555525205,235687.55448721003,180,753840,173.4840055552521,720850.5544872099
2101,32521.44169962699,1635.9452872907436,81,275236,79.98756040916902,271566.308569246,196,722765,194.9875604091691,719095.3085692462,83,283362,80.39074879351513,273104.5097582826,198,730891,195.3907487935152,720633.5097582829
