geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
5102,3502.959254607675,638.2099347699497,138,194114,125.45354741961424,176904.07393310414,510,709996,497.23378870116863,692281.0683981163,169,243905,132.72245895383062,189015.3665287152,541,759787,504.502700235385,704392.3609937276
5101,10212.400791412356,1014.011894034241,167,263273,149.0954250603177,236879.45037218154,424,721560,406.09542506031784,695166.4503721815,189,297662,155.32789762503756,245850.9306105873,446,755949,412.3278976250377,704137.9306105871
5108,411.25435491421456,117.18685314390304,59,87984,53.37243265620362,79913.07688489191,528,730819,522.3724326562036,722748.076884892,69,107542,56.129512375183914,85186.7267883424,538,750377,525.1295123751839,728021.7267883423
5107,7369.5990287214145,730.4272138237878,89,171560,85.18617021637402,165595.34049582723,401,727210,397.186170216374,721245.3404958274,103,195088,88.72702002133579,171564.75342579815,415,750738,400.7270200213359,727214.7534257984
5103,2638.748053571562,564.6691614172425,144,211960,131.1451477964841,193757.83890990954,546,723761,533.1451477964843,705558.8389099089,195,288972,143.41798149620126,212790.79753058037,597,800773,545.4179814962015,724591.79753058
5106,15457.356842793166,967.1441772626453,87,141935,84.66234832162529,137472.6248220127,498,725568,495.66234832162536,721105.6248220127,96,157555,86.98879453120391,141724.9586521487,507,741188,497.98879453120395,725357.9586521487
5104,11339.600939757638,760.1287553487073,108,183662,102.50659966028212,174384.82352201326,450,721804,444.50659966028195,712526.8235220127,121,200398,106.14252119054231,179393.3978397293,463,738540,448.14252119054214,717535.3978397287
5110,3584.7540272556903,535.0015735521398,127,205328,118.50392428746254,192072.38003016647,425,728671,416.5039242874626,715415.3800301667,143,232891,121.7964278126138,197576.7209150319,441,756234,419.7964278126139,720919.7209150322
5105,26378.693393266843,1302.4295621444753,115,178657,112.09962810074684,174044.78000001045,512,725754,509.099628100747,721141.7800000107,123,197550,114.47393172759944,179811.40381133786,520,744647,511.4739317275996,726908.4038113382
5111,495.47127875980703,220.7955831837654,120,231702,112.81604774954975,216742.74002942658,421,723800,413.81604774954974,708840.7400294266,160,295608,122.59699996162426,231977.08482731853,461,787706,423.59699996162425,724075.0848273187
5109,23743.589885359273,1210.344890008899,119,147859,116.46153882693089,143747.59483136825,580,729022,577.4615388269312,724910.5948313681,122,151806,117.19743729628513,144650.79561224865,583,732969,578.1974372962856,725813.7956122485
