geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2612,1096.7132863741813,236.96984212080065,53,216107,52.21976006256873,212642.44247475697,196,702769,195.21976006256867,699304.4424747569,60,238319,53.9340118301401,217983.78401256233,203,724981,196.93401183014004,704645.7840125622
2607,11180.78044833356,686.5855198374252,59,248785,58.150296465256304,246357.05286785573,175,706980,174.15029646525633,704552.0528678559,59,248785,58.150296465256304,246357.05286785573,175,706980,174.15029646525633,704552.0528678559
2614,502.77527778961854,232.07775961020877,99,308084,93.19461336316763,294034.077861367,238,704614,232.1946133631677,690564.077861367,114,353405,96.42286272810699,302567.4588116152,253,749935,235.42286272810705,699097.4588116151
2603,6997.8590061378945,572.9491384318061,61,290435,59.77269561007744,283764.1002621135,161,708529,159.77269561007734,701858.1002621136,66,315359,60.76724404690909,288663.3217325306,166,733453,160.76724404690898,706757.3217325307
2601,67471.36186362695,3542.0390151863908,107,334417,95.06966729937314,297419.0988864405,214,680708,202.06966729937315,643710.0988864404,121,364898,99.80691174416148,308179.6299241738,228,711189,206.80691174416148,654470.6299241738
2609,474.9867040792573,168.3167725996485,66,250418,60.15913109903369,230907.7510918239,206,704592,200.15913109903374,685081.7510918239,72,262728,61.862368621916566,234835.09305020826,212,716902,201.86236862191663,689009.0930502083
2608,3993.8960044410424,366.71114013517655,54,186435,52.672995147824345,182196.0038590748,209,709158,207.6729951478243,704919.0038590748,54,186435,52.672995147824345,182196.0038590748,209,709158,207.6729951478243,704919.0038590748
2606,9446.368322619404,459.0400257217953,44,180907,41.63645359667407,172268.1281562745,171,706878,168.63645359667413,698239.1281562746,45,182427,41.917654136025455,172695.5529760886,172,708398,168.91765413602553,698666.5529760887
2611,1145.3112610517467,280.81414254601594,76,283200,74.49774309444317,277727.70009677106,192,706982,190.49774309444308,701509.7000967709,78,289522,75.11650686648271,279663.73837303056,194,713304,191.1165068664826,703445.7383730304
2604,22425.40917357256,841.1711430552206,60,253209,59.11174544932977,248750.88058246594,180,701902,179.11174544932973,697443.8805824658,62,263868,59.610875013002634,251436.04042785356,182,712561,179.6108750130026,700129.0404278534
2602,8851.670480791254,538.7777263798549,60,260728,53.93389800292453,237708.55630176803,154,703347,147.9338980029245,680327.5563017679,67,298971,55.68441308006827,246026.01136844105,161,741590,149.68441308006825,688645.0113684409
2613,484.27464448401724,175.02172904266266,84,245595,79.97582476427608,235071.79430497444,270,706345,265.97582476427607,695821.7943049743,96,276921,82.84324319444868,241130.8113806488,282,737671,268.84324319444863,701880.8113806486
2605,6220.615677992006,667.8187900190737,58,230305,55.26640966858775,220087.73300768578,209,694470,206.26640966858773,684252.7330076859,64,258284,57.22391054311483,229379.49167098137,215,722449,208.22391054311476,693544.4916709815
2610,10887.598670025145,564.8278674232271,69,264306,61.21350294137975,240450.51134442896,170,691187,162.21350294137977,667331.5113444288,79,303500,64.37247385263201,253181.78940894516,180,730381,165.37247385263203,680062.789408945
