geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3410,208.61283491972296,139.35134511956534,73,308007,68.18535600847714,286980.4486368468,199,735508,194.1853560084771,714481.4486368465,90,376778,72.9366869330426,305633.9561940599,216,804279,198.9366869330426,733134.9561940596
3403,2538.802391146399,344.665002635149,65,278807,63.794553357780124,276376.4787573056,175,725324,173.79455335778013,722893.4787573058,71,296244,65.39725164810017,281280.28223042336,181,742761,175.3972516481002,727797.2822304235
3404,1834.7918307110485,310.6122615621379,70,353643,67.0073047810229,341603.7738008843,150,735340,147.00730478102284,723300.773800884,73,360932,68.28406366884431,344889.88469410257,153,742629,148.28406366884425,726586.8846941022
3407,2557.801079449727,382.5268900298447,77,389712,75.40874880697989,381800.41014591954,150,736569,148.40874880697993,728657.4101459195,79,405328,75.97364985122448,386190.65934684564,152,752185,148.97364985122454,733047.6593468456
3411,1376.1895067747105,271.0530342131002,66,325953,65.3111792629606,323161.5152718535,153,730228,152.31117926296056,727436.5152718534,69,340491,66.20405502869974,327411.09722476936,156,744766,153.2040550286997,731686.0972247693
3406,588.7320469887062,280.8479003630662,81,369501,75.95793717505403,345288.7044474608,155,698433,149.95793717505404,674220.704447461,92,416488,79.93404242605541,362205.20403566805,166,745420,153.9340424260554,691137.2040356679
3405,2648.909526974686,393.00490688913493,64,318001,63.339039432451585,313135.59147702577,152,732252,151.33903943245159,727386.5914770259,65,326160,63.602749497363234,315287.20189663995,153,740411,151.60274949736322,729538.20189664
3402,5906.653417044788,507.30190695994463,86,282122,76.14592424843384,257256.80015769514,192,728710,182.1459242484339,703844.8001576951,90,299053,77.72301636375983,263059.8279744099,196,745641,183.7230163637598,709647.8279744097
3401,957.6955143358712,210.0017244935777,47,209582,46.55548729143558,206394.04572769091,178,734466,177.55548729143558,731278.0457276908,47,209582,46.55548729143558,206394.04572769091,178,734466,177.55548729143558,731278.0457276908
3408,167.50933338623457,143.70716300316616,74,287541,68.90414881226201,269752.4275749636,184,736532,178.90414881226198,718743.4275749637,87,328314,72.54764151093994,280644.1934014855,197,777305,182.54764151093994,729635.1934014854
3409,266.1086060043106,135.60561562252627,59,310449,58.218994729717465,306659.5425564633,151,729618,150.21899472971754,725828.5425564634,61,321596,58.96095516778116,311390.5739462464,153,740765,150.96095516778124,730559.5739462466
3412,1085.533027209154,280.7817595411358,68,347417,67.77837497353151,346392.9099131665,151,724713,150.77837497353158,723688.9099131665,71,365151,68.86875253696601,352826.67215020285,154,742447,151.86875253696607,730122.6721502029
