geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4103,2862.4642837418946,349.07728501949094,58,95208,52.13617091375101,85700.51266629835,540,771220,534.136170913751,761712.5126662982,70,115761,55.535606039547076,91544.58277779442,552,791773,537.535606039547,767556.5827777945
4104,45122.79375841229,1111.029187646103,57,67288,53.79490254839338,63516.017115185154,579,763443,575.7949025483936,759671.0171151852,64,77652,56.126774517303936,66797.5714339926,586,773807,578.1267745173042,762952.5714339926
4101,7965.140334973841,590.3683112450422,70,97931,65.18685436812589,91716.93253505841,455,760860,450.186854368126,754645.9325350584,85,116218,70.28397796716278,97571.78344666534,470,779147,455.2839779671628,760500.7834466653
4102,181874.50967187533,2074.069273801669,85,101141,84.37882830790045,100203.46474726926,571,765205,570.3788283079006,764267.4647472693,86,103832,84.5607266008628,100692.95305363093,572,767896,570.560726600863,764756.953053631
4105,13573.451722964908,1057.457012055745,101,137681,95.23671099974379,129864.0398179434,472,761954,466.23671099974393,754137.0398179435,113,155585,98.30546344647465,134496.9923020324,484,779858,469.3054634464748,758769.9923020327
