geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2105,29424.92175345079,1214.561991029881,102,118906,101.10788898198126,117834.40287867353,609,723489,608.107888981981,722417.4028786735,104,123144,101.66102435135133,118917.37917432997,611,727727,608.661024351351,723500.3791743299
2106,11253.977652656868,897.5988759213152,56,82631,55.51774727670231,81726.87796849366,515,724467,514.5177472767023,723562.8779684938,61,90172,56.74525950562286,83239.42998357659,520,732008,515.7452595056228,725075.4299835768
2104,11633.275071031361,1040.99308805845,131,176993,127.06928462526675,170602.59282420253,495,725184,491.0692846252666,718793.5928242024,136,184373,128.49138442865836,172793.96699861513,500,732564,492.4913844286583,720984.9669986148
2102,18980.471190720727,1415.254983303962,112,154444,110.05228703964013,151580.70169080317,509,721922,507.05228703964025,719058.701690803,116,163957,111.22155622470964,154685.23991895225,513,731435,508.22155622470973,722163.2399189521
2101,32500.817576385933,1762.7725568568637,131,153285,130.80894287673564,153062.35910135362,595,722765,594.8089428767357,722542.3591013537,132,154518,131.21624647629687,153564.56443961262,596,723998,595.216246476297,723044.5644396127
2103,869.9346206241137,169.56877194127838,37,61359,36.76158036092692,60841.00181357597,562,721540,561.7615803609268,721022.001813576,40,64911,37.71262200387529,61937.60254974172,565,725092,562.7126220038753,722118.6025497417
