geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1712,13438.824636331963,838.8657609852407,49,198263,48.948913466935494,198097.10370950762,177,710709,176.94891346693544,710543.1037095076,49,198263,48.948913466935494,198097.10370950762,177,710709,176.94891346693544,710543.1037095076
1710,807.6462707634521,235.3240017753709,59,300696,49.90669926356662,262247.60996938625,149,694989,139.90669926356662,656540.6099693862,75,384272,54.63047895638657,287561.1163042434,165,778565,144.63047895638655,681854.1163042433
1715,38401.971116992834,1522.349399549831,71,285708,67.91105592508617,270232.6081743399,195,728938,191.9110559250863,713462.6081743401,76,307783,69.02755366493372,274783.8835858899,200,751013,193.02755366493383,718013.88358589
1701,670.9712871257234,260.3260094085804,92,357370,81.02577314176345,315181.7968558206,191,702304,180.02577314176344,660115.7968558205,128,496368,91.58080503902755,357531.5496288251,227,841302,190.58080503902758,702465.5496288248
1714,4198.376607875206,564.6202105767413,84,585635,78.38276900677127,543481.658119815,112,751768,106.3827690067713,709614.6581198148,95,646550,82.09458909269594,564291.6380686488,123,812683,110.09458909269597,730424.6380686484
1707,166.5957844325043,165.22005243185865,99,341171,88.90718376483797,306978.95019365463,219,679578,208.9071837648379,645385.9501936546,146,508998,102.96228995153409,358388.5033665612,266,847405,222.96228995153402,696795.503366561
1703,626.4746257841178,217.88114693029746,89,390511,79.9399166359609,346602.09866704885,165,722674,155.93991663596088,678765.0986670491,111,483736,87.02926951759498,377172.56294053025,187,815899,163.02926951759497,709335.5629405305
1706,1007.8433079025373,340.8291713755315,87,442345,78.79637874110314,400363.690106323,150,718932,141.7963787411031,676950.690106323,114,584122,87.59318472515884,446317.6016651678,177,860709,150.5931847251588,722904.6016651676
1711,741.5144690615863,277.25227496135824,57,278897,53.910369593050625,264622.91053892806,142,660686,138.91036959305063,646411.9105389282,80,411210,61.3843193628191,308364.53589940426,165,792999,146.38431936281907,690153.5358994042
1713,15228.044553478061,1007.8781428940192,70,294129,64.72764821950086,271506.2839748325,181,687337,175.72764821950085,664714.2839748327,90,391600,71.98933366295653,306608.15666235884,201,784808,182.98933366295654,699816.1566623593
1702,2822.475537261927,315.5669719941098,63,265409,58.27521142772732,244621.7657091335,179,704885,174.27521142772733,684097.7657091336,76,319432,63.13262745042232,264227.00899977237,192,758908,179.1326274504223,703703.0089997724
1716,20683.053889407653,1052.644636223978,65,278768,62.3976493400484,268257.65677767724,164,712634,161.39764934004842,702123.6567776771,79,328561,66.70263697270106,284176.7903765483,178,762427,165.70263697270107,718042.7903765482
1708,542.7989483143632,236.0345476652567,64,314836,55.42099047270597,271919.0367106713,148,707574,139.420990472706,664657.0367106715,86,434739,62.0114047839806,307746.1338080056,170,827477,146.01140478398068,700484.1338080057
1705,249.37284145392687,184.76694280837518,98,392988,85.53980073303043,337964.2013077214,202,728157,189.53980073303043,673133.2013077213,126,509413,93.81746010719091,370795.23716569925,230,844582,197.81746010719098,705964.2371656989
17ZZ,4068.0967276397173,287.6273401397271,19,72227,11.853739724032353,42109.02613025073,19,72227,11.853739724032353,42109.02613025073,50,194240,23.617107277899546,88425.11168464515,50,194240,23.617107277899546,88425.11168464515
1717,18305.822495632965,1091.5121256057769,88,300926,84.32205702448486,287553.7980924751,207,710470,203.32205702448488,697097.798092475,98,338537,86.9464885737371,297075.155210666,217,748081,205.9464885737371,706619.155210666
1709,274.20167348660823,163.33526892895532,70,310703,62.178322170518435,275986.45562596864,153,668343,145.17832217051847,633626.4556259688,103,471600,72.50652546542761,325368.3477200626,186,829240,155.5065254654276,683008.3477200626
1704,136.65660967381277,178.06435840114204,103,441936,92.4700312624813,393557.7072521921,178,717420,167.4700312624813,669041.7072521922,133,587129,101.13616584471153,436395.01385936956,208,862613,176.13616584471157,711879.0138593697
1718,27641.54275270631,1234.5775799816963,83,304315,76.61263961411096,277578.5688927395,187,728466,180.61263961411098,701729.5688927395,101,375512,82.00757360169307,299018.1598175203,205,799663,186.0075736016931,723169.1598175203
