geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2101,32507.756291153604,1699.7726664459838,86,294872,85.73756430175537,294122.6192774071,196,722765,195.73756430175538,722015.6192774073,87,297117,85.97226397983353,294649.5200546926,197,725010,195.9722639798335,722542.5200546928
2106,11269.379693497995,746.6700749603605,34,127471,33.555549342711444,126051.16327886317,190,722413,189.55554934271146,720993.163278863,36,141432,34.01743051043918,129422.69778460631,192,736374,190.01743051043917,724364.6977846061
2102,18975.314262476033,1285.3351347665127,65,257750,63.66768861182313,250947.41584747654,175,727459,173.66768861182308,720656.4158474763,66,263424,64.03830699704133,253050.30456520466,176,733133,174.03830699704127,722759.3045652043
2103,871.2039504581479,158.46664742942042,26,111977,25.445169683897024,109383.3254676162,186,720287,185.445169683897,717693.3254676161,29,121847,26.33075295004625,112592.15352706889,189,730157,186.33075295004625,720902.1535270688
2105,29417.098527625316,1117.644842754952,64,239499,63.500307287271056,237420.45509391374,194,726565,193.50030728727108,724486.4550939136,64,239499,63.500307287271056,237420.45509391374,194,726565,193.50030728727108,724486.4550939136
2104,11625.0044609153,944.9980855773243,67,259762,65.10737806795575,251669.63962989693,174,719878,172.10737806795578,711785.6396298968,71,276861,66.09838472150476,256082.1835832805,178,736977,173.09838472150477,716198.1835832804
