geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0504,58855.23045999325,1424.1690821289735,58,249186,54.794128242846845,233171.3139598756,184,739457,180.79412824284688,723442.3139598756,61,262935,55.898538040276705,238307.54157188087,187,753206,181.8985380402767,728578.5415718809
0502,13165.659603374204,693.3216802240312,32,151914,31.263552665352485,147496.53108697114,168,729192,167.2635526653524,724774.5310869712,32,151914,31.263552665352485,147496.53108697114,168,729192,167.2635526653524,724774.5310869712
0503,14381.80653129666,1014.6471307576244,44,232949,42.74336984708783,227159.4859111948,140,719247,138.74336984708782,713457.4859111947,51,268430,45.06266414128113,239597.06523195954,147,754728,141.0626641412811,725895.0652319595
0501,51217.37592442236,1920.1681560431587,58,214567,57.28795505761774,212230.19876538194,194,728022,193.2879550576178,725685.1987653818,61,231205,58.09936006792419,216248.18334350223,197,744660,194.09936006792427,729703.1833435023
