geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2506,1410.4086614591945,237.1272044562634,88,128867,74.05878011014286,109315.12620512972,496,683929,482.05878011014283,664377.1262051298,116,168694,82.92318090978029,121689.63296628483,524,723756,490.9231809097803,676751.632966285
2501,6180.601709222336,459.232887749359,70,106134,67.01054473781589,100493.7039706249,576,724377,573.0105447378162,718736.7039706251,77,114504,68.90633847996007,102886.93385021524,583,732747,574.9063384799604,721129.9338502154
2507,231.27459956492027,111.64201449641901,97,125368,80.08086063514294,103752.27856844183,764,904765,747.0808606351432,883149.2785684417,149,182569,93.96075698795168,118939.56119726543,816,961966,760.9607569879521,898336.5611972653
2504,1837.035060540729,295.3728893469825,104,170701,95.1513091829628,157268.87876674623,452,694070,443.1513091829627,680637.8787667466,133,214493,104.41971921044635,171476.48645123202,481,737862,452.41971921044603,694845.4864512322
2509,3506.410025024435,808.9703038132808,169,190190,147.059608366791,167042.3184793461,566,706879,544.0596083667914,683731.318479346,198,221707,156.5654075272736,177342.85475609545,595,738396,553.5654075272739,694031.8547560953
2505,743.4429238047129,161.25310540533252,85,111974,74.47330806771228,99028.30469839765,564,687940,553.4733080677124,674994.3046983978,135,183098,88.41351395287255,119234.73560660637,614,759064,567.4135139528727,695200.7356066062
2502,4462.1850440454855,371.2997452314842,73,128095,68.34379445428821,120612.87554240058,513,729968,508.3437944542884,722485.8755424004,82,145486,70.07821868787492,124175.62284317723,522,747359,510.0782186878751,726048.622843177
2508,829.8318438259303,247.8027026917313,91,120093,77.84180974671135,102607.93545363421,487,608888,473.8418097467114,591402.9354536344,145,196791,93.03089078321541,124527.06949728791,541,685586,489.0308907832155,613322.0694972877
2503,2085.510897659667,283.7587219537845,56,90028,50.41706266673685,81254.40978977607,505,742341,499.4170626667369,733567.409789776,75,123298,55.26184105544869,89582.42576049302,524,775611,504.2618410554488,741895.4257604927
