geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3404,1832.4208939591065,283.16193455329244,114,181849,102.74707675595074,164962.7808292568,472,736614,460.74707675595073,719727.7808292566,129,201569,105.63789834025349,168560.0959411167,487,756334,463.6378983402535,723325.0959411165
3403,2533.7047366452593,313.35807784418665,93,128669,85.29843103646046,121049.90124645799,470,729271,462.29843103646056,721651.9012464581,113,155790,90.23152163801718,127906.75984915494,490,756392,467.23152163801717,728508.7598491552
3402,5916.428235607899,487.83733627371373,112,139874,97.75942830960258,126217.35230203526,504,720623,489.7594283096024,706966.3523020354,138,156964,107.38628494267864,132522.18267185683,530,737713,499.3862849426785,713271.1826718571
3401,958.0386333033608,198.06213778241982,63,100236,61.21236155726966,97776.41114484509,535,730311,533.2123615572699,727851.4111448452,71,113769,63.42457410596922,101525.11263673723,543,743844,535.4245741059693,731600.1126367373
3411,1376.300370747181,243.23631465478545,110,165975,102.85559012664268,156725.35085104394,523,733792,515.8555901266428,724542.3508510441,126,186390,106.46334071735095,161246.27132930845,539,754207,519.463340717351,729063.2713293086
3409,267.1593097514023,118.98887009338625,94,113492,87.71683286848692,105601.43724350446,606,733802,599.7168328684871,725911.4372435043,127,148507,96.37382780687366,114522.41692729025,639,768817,608.3738278068736,734832.4169272905
3406,584.5910449911361,253.44540448560332,124,188091,112.11609678571696,172330.5717654219,503,714508,491.11609678571693,698747.571765422,157,236498,120.90624552554515,185791.72776310972,536,762915,499.9062455255451,712208.7277631094
3412,1092.0311413093095,256.83694609931297,107,186977,101.08446508134037,176784.25564999552,463,733421,457.0844650813406,723228.2556499955,135,229177,107.13402924919076,185863.22172905412,491,775621,463.13402924919103,732307.2217290541
3408,169.42748688475547,125.05527878027056,96,134682,83.30263897644859,117520.1163883195,516,747013,503.3026389764488,729851.1163883193,142,189448,96.97842518257072,133439.30148389062,562,801779,516.978425182571,745770.3014838905
3410,204.38676296454588,113.36050142729331,108,134284,89.4829335925523,111902.68908822857,609,719456,590.4829335925522,697074.6890882283,165,211592,106.20458522674467,134584.0729034154,666,796764,607.2045852267444,719756.0729034151
3407,2554.208233226088,351.0373816724204,133,202628,125.92902948963082,192130.7786167073,477,728500,469.9290294896308,718002.7786167071,164,241434,132.8705236639031,200970.73697530833,508,767306,476.8705236639031,726842.7369753082
3405,2646.6924017708147,369.78681887071826,115,160285,107.44073086017428,152227.36007823652,590,729303,582.4407308601744,721245.3600782362,132,180845,111.03816089769487,156657.37083793158,607,749863,586.0381608976949,725675.3708379313
