geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4211,8882.949804876696,906.1897172649093,72,335835,70.4233894107463,328732.78240323084,179,707693,177.42338941074632,700590.7824032308,76,361902,71.98927110254814,339856.4141278656,183,733760,178.98927110254814,711714.4141278655
4202,195.3342044812547,79.10503147022756,65,239317,63.105298867982086,231787.18522548702,197,707242,195.10529886798207,699712.185225487,72,262722,64.43604499010144,237381.86577471343,204,730647,196.4360449901014,705306.8657747133
4204,3972.3150606914396,355.05533303838746,52,251253,51.303335903054446,247100.16734931906,154,701364,153.30333590305446,697211.1673493192,55,265006,52.399828533377544,251921.83557910845,157,715117,154.3998285333776,702032.8355791086
4216,2687.722715108222,515.0747695784795,61,283420,59.68474984807209,279050.62949010154,149,687676,147.68474984807207,683306.6294901015,72,345297,62.39790544598192,295512.49419649114,160,749553,150.3979054459819,699768.4941964911
4217,4544.996339508548,828.7057063190324,88,384813,87.2929864344244,380528.47786192264,180,686538,179.29298643442442,682253.4778619226,94,420602,89.62229791563495,394049.35469095415,186,722327,181.62229791563496,695774.3546909542
4218,5382.699359817787,630.3820599753809,72,282299,71.1661305772831,278918.11205094354,186,706496,185.16613057728307,703115.1120509434,76,296698,71.93307647038222,281729.86556139955,190,720895,185.9330764703822,705926.8655613995
4203,12082.228368199632,839.0579032660262,74,301865,73.27603337696742,298790.13512161607,187,703142,186.27603337696743,700067.1351216161,80,325498,74.77146297512813,305279.2269105218,193,726775,187.7714629751282,706556.2269105217
4213,404.2415618731048,257.7688673697884,85,349410,79.549707540107,324959.8771389912,172,703040,166.54970754010697,678589.8771389914,105,434380,85.17231403323248,347401.3306337728,192,788010,172.17231403323245,701031.330633773
4206,2256.6074759666653,587.6001321442355,85,397602,80.78092908712102,375817.3460084765,158,709643,153.78092908712097,687858.3460084767,93,439783,83.50335405192479,390624.1461195531,166,751824,156.50335405192473,702665.1461195532
4215,3360.268680692387,543.7940157419944,55,278953,53.37905304334162,266850.0316333369,155,713064,153.37905304334157,700961.0316333367,57,286286,54.28428902083405,270138.7446036199,157,720397,154.28428902083402,704249.7446036198
4205,27964.510092047105,1148.6201553586861,64,266082,62.08416555006513,258132.92230119059,175,707099,173.0841655500651,699149.9223011908,68,281799,63.53708703150172,263860.44597249315,179,722816,174.53708703150167,704877.4459724934
4207,2253.6904412973126,831.1422993146673,123,534583,115.02759202586672,499072.88879188383,172,721873,164.02759202586668,686362.8887918835,149,643121,122.81193163762563,532430.4443444281,198,830411,171.81193163762555,719720.4443444276
4214,568.5514928034532,250.53479783585277,83,226509,82.42707728632944,224568.5924560946,279,704725,278.42707728632945,702784.5924560949,85,234212,83.04341766510004,226953.76530158793,281,712428,279.0434176651,705169.7653015883
4210,21990.766745093533,1380.6558572859458,89,387322,85.90514645373499,370961.60199200927,170,720880,166.90514645373497,704519.6019920092,92,403219,86.95542968353811,376890.1739035173,173,736777,167.95542968353809,710448.1739035172
4208,1878.852782262659,253.81672503229106,52,212571,51.64818006686147,210299.96696455384,163,707410,162.64818006686147,705138.9669645539,52,212571,51.64818006686147,210299.96696455384,163,707410,162.64818006686147,705138.9669645539
4209,14939.393872207906,1172.1282366203366,78,323498,76.97066333798891,320194.84878337826,176,702858,174.97066333798892,699554.8487833783,85,349334,79.02302689146013,327726.14715292037,183,728694,177.02302689146018,707086.1471529204
4212,5659.7523560542295,848.4681459406663,79,320680,77.30886236142622,314459.3324479884,186,707767,184.30886236142618,701546.3324479882,82,331293,78.35562357284928,318115.5644393062,189,718380,185.35562357284925,705202.5644393062
4201,232.78107540009458,191.82888322384494,99,365194,94.63318165839954,346632.7831490728,180,703869,175.63318165839954,685307.7831490729,113,424366,98.83198868811857,365360.86613748025,194,763041,179.83198868811857,704035.8661374805
