geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1310,18847.01980921483,914.152682794453,89,222221,86.59203797891713,214106.7449417611,389,687872,386.5920379789172,679757.7449417615,103,272474,89.88159801820643,227123.60368887996,403,738125,389.8815980182065,692774.6036888805
1302,25399.319438260005,1004.4237601420667,113,161416,109.21036488677449,156041.72091951867,523,695104,519.2103648867744,689729.7209195187,119,169943,111.0656744039047,158849.74402524342,529,703631,521.0656744039046,692537.7440252436
1307,1043.744673824891,220.237475072944,79,199502,77.5707267484672,193836.4889770239,299,692977,297.5707267484672,687311.4889770242,88,229622,80.19425757796056,201193.29218243647,308,723097,300.1942575779606,694668.2921824368
1312,21566.53500299654,1182.559963892512,86,135205,85.39191495524791,133884.38492749305,461,689095,460.39191495524807,687774.3849274933,90,145472,86.67037557402321,137037.0473843286,465,699362,461.6703755740233,690927.0473843288
1301,21796.059555283915,1134.4367747158913,82,133224,77.38631076073399,126990.66684221991,462,692706,457.3863107607341,686472.6668422195,85,138298,78.10867073111463,128559.40307787767,465,697780,458.1086707311148,688041.4030778772
1305,691.7765543427865,151.60696472108754,73,142401,70.48093358480043,137393.73729777525,479,687319,476.48093358480054,682311.7372977748,87,168161,74.23212738042427,145344.4476293273,493,713079,480.2321273804244,690262.447629327
1314,9435.393819212708,615.676533816502,82,166051,81.29136145539769,164627.98485422196,393,694135,392.2913614553978,692711.9848542218,82,166051,81.29136145539769,164627.98485422196,393,694135,392.2913614553978,692711.9848542218
1313,1876.7085496443526,376.345621816433,98,265252,94.25842556401265,255981.40608624567,293,692810,289.25842556401267,683539.4060862454,112,293545,98.3206422605986,264594.7724303777,307,721103,293.3206422605986,692152.7724303774
1303,10154.533379824048,667.3137627395331,94,219132,89.37301505954537,207865.60920470467,353,694789,348.37301505954537,683522.6092047046,107,243991,92.6119656141941,213723.8557092542,366,719648,351.6119656141941,689380.8557092542
1309,13920.089859031406,746.8262604977972,84,140308,83.3455405420659,139087.28057474914,397,689413,396.3455405420659,688192.2805747491,90,151747,84.67138944071847,141867.41507566907,403,700852,397.6713894407185,690972.4150756691
1304,1310.584777769443,242.11328088517152,85,184201,79.67637587614168,173222.85243523767,334,694099,328.6763758761417,683120.8524352376,95,209037,81.98344921088778,178868.7279244875,344,718935,330.9834492108877,688766.7279244873
1306,788.4939771260817,188.92354803098866,92,197682,89.94259200327532,193507.85236588155,357,692572,354.94259200327537,688397.8523658814,97,208116,91.16409565265796,195928.2099598159,362,703006,356.164095652658,690818.2099598158
1308,22943.32195273423,1334.7841808650007,107,195448,105.4200296399862,192096.084029019,460,693364,458.4200296399861,690012.0840290191,112,200397,107.04601853719701,193571.14063447024,465,698313,460.0460185371969,691487.1406344704
1311,2844.9417489834127,355.7467731920452,95,187054,91.98333552215104,180984.93753049194,327,690700,323.9833355221512,684630.9375304919,104,205672,95.07170295475835,187163.904163367,336,709318,327.0717029547585,690809.9041633669
