geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4218,5382.699359817787,630.3820599753809,134,180292,132.3749848847511,178588.6101443413,510,707667,508.37498488475103,705963.6101443412,137,183870,133.03944924284482,179286.20044539348,513,711245,509.03944924284474,706661.2004453933
4217,4544.996339508548,828.7057063190324,160,237062,157.62458227722996,232535.68454631665,562,704931,559.6245822772299,700404.6845463166,166,246594,159.435046478937,235352.00358116362,568,714463,561.4350464789369,703221.0035811636
4202,195.3342044812547,79.10503147022756,115,135966,111.70299728606994,131748.91553527093,681,706834,677.70299728607,702616.915535271,126,150426,114.31355677706432,135312.414541069,692,721294,680.3135567770645,706180.414541069
4203,12082.228368199632,839.0579032660262,136,168448,135.54996242044047,167794.58288692104,588,704818,587.5499624204407,704164.582886921,142,178274,137.3515725806837,170416.90516582126,594,714644,589.351572580684,706786.9051658212
4206,2256.6074759666653,587.6001321442355,159,273726,154.79774988826696,266569.58723913494,419,705551,414.79774988826694,698394.5872391348,167,289338,157.05087944013303,271083.597770136,427,721163,417.05087944013303,702908.5977701358
4204,3972.3150606914396,355.05533303838746,84,133298,82.9682172176095,131731.1673961438,498,702612,496.96821721760944,701045.1673961439,89,141152,84.39813146340565,134343.263806334,503,710466,498.3981314634056,703657.2638063341
4216,2687.722715108222,515.0747695784795,115,189220,113.999425371436,187420.55144704098,454,700980,452.999425371436,699180.5514470409,123,207680,116.21652753098132,192407.01305977567,462,719440,455.21652753098135,704167.0130597756
4207,2253.6904412973126,831.1422993146673,246,410931,235.57629808385383,391610.03450691584,463,720236,452.5762980838541,700915.0345069151,273,456574,243.7988336127374,404970.42279140156,490,765879,460.79883361273767,714275.4227914009
4209,14939.393872207906,1172.1282366203366,145,194979,144.16620745891333,194252.45015188944,544,704545,543.1662074589133,703818.4501518892,150,200878,145.82946114229927,196293.24565084372,549,710444,544.8294611422992,705859.2456508436
4214,568.5514928034532,250.53479783585277,145,158355,144.45915944533647,157845.2734871743,733,704165,732.4591594453364,703655.2734871748,149,162439,145.61989460738207,159051.84582701145,737,708249,733.6198946073821,704861.845827012
4210,21990.766745093533,1380.6558572859458,165,223049,164.1048185368889,221958.2964622962,576,704797,575.1048185368891,703706.2964622963,171,231769,166.16022674325023,225179.8559824116,582,713517,577.1602267432504,706927.8559824117
4201,232.78107540009458,191.82888322384494,201,243437,193.58605991829205,233050.46844249679,607,706278,599.5860599182922,695891.4684424968,224,272798,200.75811970173478,242066.52750894532,630,735639,606.7581197017352,704907.5275089453
4205,27964.510092047105,1148.6201553586861,125,160815,122.00199721270472,156792.74278713722,584,707463,581.0019972127047,703440.7427871372,126,162267,122.45197466061319,157446.1100415003,585,708915,581.4519746606132,704094.1100415002
4208,1878.852782262659,253.81672503229106,77,133608,76.86442097707318,133230.21336028844,430,704870,429.86442097707317,704492.2133602886,78,136148,77.26536388125047,134248.60833689876,431,707410,430.26536388125044,705510.608336899
4213,404.2415618731048,257.7688673697884,166,232908,158.2942893503943,221121.25143031785,529,697372,521.2942893503944,685585.2514303179,194,279182,166.96999137262725,235742.34399821976,557,743646,529.9699913726272,700206.3439982198
4215,3360.268680692387,543.7940157419944,98,168735,96.41712492188012,165781.7599731148,468,704654,466.41712492188014,701700.7599731148,104,178845,98.70734924704847,169641.59493123804,474,714764,468.7073492470485,705560.5949312381
4211,8882.949804876696,906.1897172649093,132,195075,130.08819067645877,191889.79393267006,551,708890,549.0881906764586,705704.79393267,137,203547,131.24309281751346,193744.7714593167,556,717362,550.2430928175133,707559.7714593166
4212,5659.7523560542295,848.4681459406663,154,201830,153.18495213052745,200720.26053479037,543,705716,542.1849521305274,704606.2605347905,157,204235,153.88893723791188,201259.10282203823,546,708121,542.8889372379118,705145.1028220382
