geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4103,2864.958513480983,307.2049967774198,43,74494,36.61200544498505,62211.67143818049,534,766662,527.612005444985,754379.6714381805,58,95776,40.370850062260146,67800.61673398026,549,787944,531.37085006226,759968.6167339804
4102,181892.31471271339,1998.0887030848141,78,91050,76.13153261673187,88882.99278971001,571,764928,569.1315326167319,762760.9927897103,80,94860,76.82425398142013,89970.77499738704,573,768738,569.8242539814202,763848.7749973873
4104,45091.87265893658,1055.4526330435422,58,67320,53.90499184904282,62517.43832739947,579,763720,574.904991849043,758917.4383273994,66,78526,56.5266843030149,65907.62481275297,587,774926,577.526684303015,762307.6248127529
4105,13602.644801677123,964.7258302854196,94,127615,87.14658418858357,117729.47593847988,470,760581,463.14658418858363,750695.4759384798,110,153710,91.55509738030715,125175.61153613642,486,786676,467.5550973803072,758141.6115361362
4101,7989.211461702239,545.5276875343429,65,84928,59.8786926177479,79453.95473757703,463,766791,457.8786926177479,761316.954737577,80,107712,65.02473926322929,86582.31462037578,478,789575,463.0247392632293,768445.3146203757
