geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4821,15424.511807632985,900.0786346362265,96,467557,83.36332059950784,406033.4030322094,155,734992,142.36332059950786,673468.4030322097,125,604680,91.61354497995501,443514.6964266847,184,872115,150.613544979955,710949.696426685
4829,503.03590844461013,219.41726515971814,64,326051,56.355930863414315,290722.8145277396,140,698507,132.3559308634144,663178.8145277398,79,403583,60.52549441528275,311972.8489866532,155,776039,136.52549441528282,684428.8489866534
4811,72655.38649922426,2088.487225014849,54,202385,52.40980508278646,194801.68458950912,173,703389,171.40980508278645,695805.6845895092,56,208677,53.35844012878815,197785.94873678175,175,709681,172.35844012878815,698789.9487367818
4804,27273.401020448626,1179.6168882360234,51,253616,49.139231818644966,242129.11745047444,151,698704,149.13923181864496,687217.1174504744,54,277799,50.14516620004097,251238.7293231354,154,722887,150.14516620004096,696326.7293231355
4806,5822.809401165111,487.25409847411146,48,242823,43.87780996054092,223696.7794471297,136,700558,131.87780996054087,681431.7794471298,63,313069,48.81992002729417,246259.47803704633,151,770804,136.8199200272941,703994.4780370465
4809,432.3706015904802,159.49936239948792,47,256285,43.56080429007563,235670.76711199182,123,665304,119.56080429007562,644689.7671119918,65,378626,48.09555749633994,270698.65798635763,141,787645,124.09555749633992,679717.6579863576
4836,19092.92675205616,941.5663715559609,64,302270,60.77109557867728,286623.56257976947,147,699883,143.77109557867732,684236.5625797696,73,361552,63.15294396370528,301195.28225792415,156,759165,146.1529439637053,698808.2822579242
4801,21309.671448121004,920.0386179937539,36,178516,34.89673381936264,173186.6557567755,147,697784,145.89673381936265,692454.6557567753,39,195739,35.62684734141535,177545.84564324946,150,715007,146.62684734141536,696813.8456432492
4815,20350.033102947822,1351.51666022727,58,313827,55.572854511927694,297396.0407778853,117,673820,114.57285451192769,657389.0407778856,69,407416,58.545797441416475,325185.9616043809,128,767409,117.54579744141648,685178.9616043811
4808,16097.731215217367,767.7728505269037,39,283798,36.844287666302385,268591.18080496124,104,693580,101.84428766630238,678373.1808049611,46,348529,39.2849242011483,291843.54143007833,111,758311,104.2849242011483,701625.5414300784
