geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0633,751.6274168474582,271.45718615466996,157,232968,148.18753670243936,219546.49452533465,497,683092,488.18753670243933,669670.4945253349,190,279505,158.75228559687807,233755.72846022394,530,729629,498.7522855968781,683879.7284602242
0636,15507.878326264998,724.2585044837782,31,63666,29.06657049642417,60454.128572971684,340,691390,338.06657049642416,688178.1285729717,39,83969,31.069565061149998,65146.11994299962,348,711693,340.06956506114994,692870.1199429997
0630,357.0359318443396,147.36690512981878,92,144123,88.06444596298216,137218.6584202691,429,703494,425.0644459629823,696589.6584202689,99,158482,90.58598024317813,142377.01991970677,436,717853,427.5859802431782,701748.0199197066
0621,17480.930004205857,1058.7843478766933,96,178796,93.73319516758535,172848.99316827965,390,703021,387.73319516758534,697073.99316828,105,194434,96.07537719558685,176685.35059335787,399,718659,390.07537719558695,700910.3505933582
0635,437.38963490530665,155.71681010902304,75,163367,73.63850637568764,159824.700530393,364,702054,362.6385063756878,698511.7005303929,83,185737,75.64562413104726,166020.82362971499,372,724424,364.64562413104744,704707.823629715
0639,531.9392666671314,174.2190952793419,88,167802,83.47566146365064,157450.31843240492,416,696185,411.4756614636506,685833.3184324049,103,198353,88.09354637274224,166709.1644936172,431,726736,416.09354637274225,695092.1644936171
0619,2386.4032991387494,361.2308412709918,59,100106,55.93066086799434,95961.1731753221,397,700376,393.93066086799433,696231.1731753221,67,116584,58.71494094347123,101197.37105765387,405,716854,396.7149409434713,701467.3710576538
0617,493.03692761421155,156.5305266651379,77,136167,72.59717820250697,127828.22483631712,404,706698,399.59717820250717,698359.2248363171,81,142072,73.19288771286328,128779.41649470617,408,712603,400.19288771286347,699310.4164947063
0623,25727.83057169374,1273.1996620242562,104,175953,101.842876076491,173454.14240209266,394,693630,391.84287607649105,691131.1424020929,119,208537,106.73071724998213,183180.67969401448,409,726214,396.73071724998226,700857.6796940146
0620,12721.86228387936,689.5870138198635,54,84184,47.725397100346704,75583.88878560072,436,698869,429.7253971003465,690268.8887856007,64,94331,50.97481237469386,78761.98117831917,446,709016,432.9748123746936,693446.9811783193
0644,221.65893621305412,107.86996120746753,93,145487,90.23207671939201,141142.04875327696,465,700833,462.23207671939207,696488.048753277,100,151663,91.97701347602761,142678.74695267525,472,707009,463.97701347602765,698024.7469526753
0606,464.56193080854064,167.9287726135999,78,131448,74.10078700824118,127011.96685828392,463,698464,459.1007870082411,694027.9668582838,87,146042,76.87764006193302,131445.7193900175,472,713058,461.877640061933,698461.7193900176
0638,266.34637702220624,128.94388912546088,102,166464,99.06281592534324,160184.5772174519,471,698364,468.0628159253432,692084.5772174523,122,209478,104.76034249170401,172300.64435902773,491,741378,473.76034249170397,704200.6443590279
0612,105.49924541274783,66.33053292598174,51,81541,46.157691256527286,74728.82620975778,500,692537,495.1576912565273,685724.826209758,60,96103,49.24778069640142,79583.85930086834,509,707099,498.24778069640143,690579.8593008686
0601,74679.61273359739,1775.7152744858456,64,81770,61.93708792708466,78358.2894430318,566,707125,563.9370879270847,703713.2894430318,71,88820,63.87753932239374,80247.76366972017,573,714175,565.8775393223937,705602.7636697202
0640,151.07788915942697,90.7736229041977,110,189714,107.01428105464849,185407.61061497292,446,701358,443.0142810546484,697051.610614973,120,208572,109.07035632995495,189610.91348872537,456,720216,445.0703563299549,701254.9134887255
0653,357.0472426973267,164.45670797651638,112,202400,108.3350587650151,194547.94082839062,443,699332,439.33505876501505,691479.9408283904,128,250835,112.16358061382023,204921.1021607204,459,747767,443.1635806138202,701853.1021607203
0645,860.6178024980675,178.77927428026874,58,110920,54.39804372771792,104279.83875183525,426,686652,422.3980437277179,680011.8387518355,70,147968,57.80091416307791,116742.44466887938,438,723700,425.80091416307783,692474.4446688797
0646,188.01233549101323,90.29324006193482,70,138047,64.47810634923773,125674.26571266621,373,706276,367.4781063492377,693903.265712666,82,168231,68.25238008802351,134769.3254292757,385,736460,371.25238008802353,702998.3254292755
0629,239.93952759071132,116.80212397507898,64,92681,60.664387809730634,87386.66811416928,420,704036,416.6643878097306,698741.6681141696,72,101401,62.384230371639504,89605.45853114108,428,712756,418.3842303716395,700960.4585311413
0637,143.453260477651,72.59244715853595,113,158254,109.68253466255754,153912.9826522015,542,704438,538.6825346625576,700096.9826522014,118,166266,110.97443760919658,156065.353252626,547,712450,539.9744376091967,702249.353252626
0652,740.7189766173311,298.24324395571347,70,134347,64.34220140446854,124048.48047686486,436,690691,430.3422014044686,680392.4804768647,87,183590,69.15437166566966,139382.64348291032,453,739934,435.15437166566966,695726.6434829102
0604,34136.04063833051,1197.521746107544,78,127218,76.78377771257256,125844.40057261172,479,699829,477.78377771257266,698455.4005726117,83,137328,78.40466914985693,129132.3438244876,484,709939,479.40466914985694,701743.3438244875
0632,326.9447019233129,174.69189771089742,76,136074,70.72557688043918,126661.28360613366,429,702142,423.7255768804392,692729.2836061339,86,156390,73.75046844068261,133493.10668454223,439,722458,426.75046844068265,699561.1066845424
0641,823.470009630056,231.22414250201075,42,100872,38.87683153832638,91988.14562484015,350,684706,346.8768315383264,675822.14562484,59,156644,43.745342017294355,106735.04710582305,367,740478,351.74534201729443,690569.0471058232
