geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4206,2303.538268379731,422.59937282678356,64,307583,56.3689698947672,272110.7283477134,155,700963,147.36896989476722,665490.7283477135,95,452961,64.87473600548664,311500.96714586887,186,846341,155.87473600548665,704880.9671458686
4202,172.63068856159947,61.22557950694785,34,132214,28.370511792617712,106963.59065764524,156,547692,150.37051179261772,522441.59065764537,52,200424,33.37645606611115,127075.15579343405,174,615902,155.37645606611113,542553.155793434
4210,22071.522234050546,1231.637824416628,79,336188,74.1281445205729,313641.6887703874,168,705974,163.1281445205729,683427.6887703873,95,419045,78.49454367832087,336564.3142404106,184,788831,167.4945436783209,706350.3142404106
4207,2302.044689041093,570.7263616800877,99,411876,81.9070844593967,341542.2795679611,202,821463,184.90708445939666,751129.2795679612,144,612483,94.40462009871052,397237.6216332174,247,1022070,197.4046200987105,806824.6216332176
4218,5406.7773308038895,494.76660095693956,64,240618,57.97441476273507,221605.02318925873,205,760167,198.97441476273505,741154.0231892589,79,290381,61.73436266091996,233184.77863901109,220,809930,202.7343626609199,752733.7786390112
4212,5604.5096977517305,716.784514428139,73,299887,66.18151759755808,276910.55431927234,189,713959,182.1815175975581,690982.5543192724,87,340877,70.69626723472625,290198.47041966417,203,754949,186.6962672347263,704270.4704196643
4201,223.19915338387477,135.4810964977517,60,205275,50.94904932800865,171472.8052140667,190,715603,180.94904932800873,681800.8052140669,91,342751,60.286451312794085,212399.5361719579,221,853079,190.28645131279418,722727.536171958
4204,3974.515093754966,319.87444689142956,47,229993,44.48890988766783,217782.91274796336,156,710345,153.48890988766783,698134.9127479632,52,248442,45.7493098429093,222233.65767459455,161,728794,154.74930984290927,702585.6576745943
4211,8848.482066518342,792.4376363869441,65,294473,59.724951879390446,271321.6391546014,175,682953,169.72495187939046,659801.6391546015,88,401187,66.08841962588914,300507.6567985223,198,789667,176.08841962588914,688987.6567985226
4217,4503.431748811068,697.1248810988337,74,347988,65.815485788223,309315.9721535213,179,695999,170.81548578822307,657326.9721535214,91,425252,71.16520294814393,333416.94696330844,196,773263,176.16520294814404,681427.9469633085
4208,1858.5441263863843,215.31430371673125,37,149087,34.27851600021194,137025.3625972163,164,706267,161.27851600021194,694205.3625972163,47,187357,36.752466917328846,147362.56538247832,174,744537,163.75246691732883,704542.5653824782
4214,563.4977802889405,152.701660106808,43,131231,37.622756885265815,115049.13407934157,259,647811,253.62275688526586,631629.1340793414,65,205885,44.95285235291699,139327.14109379746,281,722465,260.952852352917,655907.1410937973
4209,14999.036226575301,1047.3374859107962,73,313703,71.01924127465706,306630.1854441536,174,699909,172.01924127465696,692836.1854441536,84,351857,73.59655891824902,316034.2882744806,185,738063,174.59655891824895,702240.2882744806
4213,371.8943237167773,137.08763788796765,50,221928,40.56029539665917,177026.13735535272,176,769580,166.56029539665917,724678.1373553528,76,310334,49.09447506553534,205959.70360142438,202,857986,175.09447506553536,753611.7036014245
4205,27971.426655810366,1049.094235313167,61,240845,57.1027226947689,226882.86707913672,184,739617,180.10272269476894,725654.8670791369,74,287746,60.347433606882426,238690.4254890281,197,786518,183.34743360688248,737462.4254890281
4203,10140.625689370634,668.6809786798616,70,276739,66.69451897905024,264970.816522756,176,667355,172.69451897905023,655586.8165227559,78,306645,69.30692433150489,274105.3230349622,184,697261,175.30692433150492,664721.3230349619
4216,2694.976074201308,414.57255883430076,40,207113,35.997118018216874,192729.30369513863,145,672763,140.99711801821684,658379.3036951385,63,316665,42.16571724399431,223945.61310815823,168,782315,147.16571724399427,689595.6131081581
4215,3358.6633244190684,429.1938959854131,48,250574,42.32520460707614,220503.58082651958,158,725934,152.32520460707613,695863.5808265193,59,299931,46.21462947290432,238339.37250577862,169,775291,156.2146294729043,713699.3725057783
