geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3909,5513.819492136808,576.0308396462823,93,331879,89.53364773007904,319292.9409042492,225,711486,221.53364773007902,698899.9409042492,114,401201,95.41184547677383,338416.5096240903,246,780808,227.41184547677383,718023.5096240904
3901,1806.7813907218542,379.1131275780535,69,309202,66.91004514326457,299862.1772410627,174,716237,171.91004514326457,706897.1772410626,78,343432,69.75903171560313,311165.63244550256,183,750467,174.75903171560313,718200.6324455026
3906,18876.149353979952,1265.0114116565203,101,418348,99.37127458430997,411734.0970862581,177,715932,175.37127458431004,709318.0970862582,109,458539,101.69872913897863,423753.8410406009,185,756123,177.69872913897865,721337.8410406011
3911,1942.6783512710647,429.69175001421746,75,243390,67.61594210436708,222106.8933448773,295,736207,287.6159421043671,714923.8933448774,87,279771,70.03169718107692,229308.88685335204,307,772588,290.03169718107694,722125.8868533521
3907,10068.64698316222,997.7769424441082,90,440777,83.02495472790538,406864.93581273296,166,755868,159.0249547279054,721955.935812733,102,504145,86.30936797902486,425335.0667194211,178,819236,162.30936797902487,740426.066719421
3915,12371.248458276104,1033.5559974455373,86,415010,78.94207120572733,380137.1368651673,159,743958,151.9420712057273,709085.1368651674,110,516476,85.81270470102965,409560.83478927583,183,845424,158.8127047010296,738508.8347892759
3914,8787.363342710469,572.5328753592037,60,244718,58.88202918754576,238488.25325358115,175,722801,173.8820291875457,716571.253253581,65,260542,59.85889771462066,241532.0264111842,180,738625,174.85889771462058,719615.0264111841
3905,14655.837046857489,764.6861965721675,70,293293,68.0305510283133,285400.8377042404,162,719689,160.03055102831334,711796.8377042403,77,321030,69.53112940249946,291399.4682786315,169,747426,161.53112940249946,717795.4682786313
3912,5959.288890984183,724.1063065741885,78,384029,72.05281398490834,356297.96683783276,157,734567,151.05281398490837,706835.9668378326,92,458600,76.65331682790418,379612.11191925925,171,809138,155.6533168279042,730150.111919259
3913,2384.3426295826266,597.3591332643341,89,372370,84.74741574108586,357772.94932659576,193,704640,188.74741574108586,690042.9493265956,112,455704,91.90522917877374,384030.25236368057,216,787974,195.9052291787738,716300.2523636804
3902,8425.00435339703,664.7224019106659,78,308669,73.52080203205233,289610.0912629475,173,728322,168.52080203205236,709263.0912629473,88,351966,76.70868568870284,303326.02014681144,183,771619,171.7086856887029,722979.0201468111
3910,2943.7415000735186,308.47872557582605,31,142632,30.204146284194678,139219.2549035262,193,717894,192.20414628419468,714481.2549035262,32,146170,30.52427210898929,140351.8600716495,194,721432,192.5242721089893,715613.8600716497
3908,6389.801123727611,542.1818153232302,57,252074,56.514098232633955,249239.4623996799,172,722192,171.51409823263393,719357.4623996798,57,252074,56.514098232633955,249239.4623996799,172,722192,171.51409823263393,719357.4623996798
3904,12208.822130129389,1012.6393545210539,74,296401,72.08991906917294,288264.2817536101,185,716841,183.08991906917296,708704.2817536101,82,334988,74.12645411426018,296885.7473293309,193,755428,185.12645411426018,717325.7473293309
3903,601.7268150443828,365.9764398371272,63,277158,56.3857557521628,248746.13907422678,179,674035,172.3857557521628,645623.139074227,90,410605,64.1264938455128,287396.88953440747,206,807482,180.1264938455128,684273.8895344075
3916,3150.756341263024,593.2217323582497,91,409477,86.10816318946114,383934.71770059655,167,715835,162.10816318946115,690292.7177005964,106,478853,91.10157594830375,406725.6165333338,182,785211,167.1015759483037,713083.6165333338
