geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1216,3090.0613508300016,287.2032518157441,17,92853,16.997937560254364,92848.71148150052,172,695363,171.99793756025437,695358.7114815004,18,95752,17.131193108818643,93235.01931678837,173,698262,172.13119310881862,695745.0193167883
1214,1353.0905951179739,260.5512182527445,56,200795,54.94646302274573,198007.42405095696,194,684961,192.94646302274572,682173.4240509571,67,240724,58.13555595362373,209767.03184027062,205,724890,196.1355559536237,693933.0318402705
1208,6242.070777314234,436.2885063074085,18,109362,17.499091632035395,102430.26899695104,148,715590,147.49909163203537,708658.2689969508,19,115098,17.909144922568018,104782.33467144615,149,721326,147.909144922568,711010.3346714459
1223,733.4897380652416,199.2476399037424,51,250001,49.655103502054224,243314.04518253333,153,694185,151.65510350205423,687498.0451825334,61,290238,52.14290696276292,253046.5742484292,163,734422,154.1429069627629,697230.5742484293
1205,3975.055999577765,1136.851448550928,102,519652,90.24203498249068,450193.19795274216,149,716627,137.24203498249074,647168.1979527421,133,657449,99.5996159193428,491086.3980809141,180,854424,146.59961591934285,688061.3980809142
1220,6981.010231961355,632.9574187360042,92,437327,79.98048352896048,381229.2828313676,157,719574,144.98048352896043,663476.2828313676,117,550666,86.80277138154412,411473.4015816273,182,832913,151.80277138154398,693720.4015816274
1215,2264.469370536989,328.6364531675819,55,238452,52.10112190834931,225034.76609234477,172,710817,169.1011219083493,697399.7660923448,62,263626,53.96396448975661,232293.13881865548,179,735991,170.9639644897566,704658.1388186555
1213,1082.4896545462268,177.02734118636604,31,112874,28.745578431578814,105922.91986872179,191,700056,188.7455784315788,693104.9198687219,35,124265,29.409484329793045,108075.38919963338,195,711447,189.40948432979303,695257.3891996334
1209,4938.9269379087145,440.69703032631963,36,223680,32.21221709561042,202701.87432842932,109,683427,105.21221709561041,662448.8743284293,45,275991,34.21085859361676,215574.66336504533,118,735738,107.21085859361676,675321.6633650453
1217,18356.294760025947,810.8163086105556,66,236808,64.33394886757664,229788.24856558838,187,682680,185.33394886757662,675660.2485655885,77,280183,68.06209688580877,244928.08555807485,198,726055,189.06209688580878,690800.085558075
1226,12680.747269510704,886.126209374695,27,143988,26.576579869196397,141370.14437225208,138,671527,137.5765798691964,668909.144372252,31,180051,28.05649885747515,153758.60704483613,142,707590,139.05649885747516,681297.6070448362
1225,8755.7732972597,586.4023344147557,50,312785,46.51940258254301,291049.4378912354,119,700487,115.51940258254301,678751.4378912355,61,366839,49.61600285800776,306691.50422586594,130,754541,118.61600285800779,694393.5042258658
1221,684.1626046586056,180.43002018943048,59,257433,56.281538718106965,247173.76423376513,156,691880,153.28153871810693,681620.764233765,71,320143,59.795916346110815,265505.90628898883,168,754590,156.7959163461108,699952.9062889885
1207,1496.5840792500167,296.16187279165604,41,196342,38.3190502362819,184946.5673673323,138,668483,135.3190502362819,657087.5673673324,53,265397,41.48811535942102,204572.5131180304,150,737538,138.48811535942102,676713.5131180304
1210,3622.2851787113577,478.78475918477085,62,320093,58.02873473223519,303289.8682038872,134,686241,130.0287347322352,669437.8682038871,81,420212,63.145934934431864,330438.0033468917,153,786360,135.1459349344319,696586.0033468918
1203,20366.3937060868,836.7433792254031,47,256006,45.223043205890804,250230.26152386452,136,688554,134.22304320589075,682778.2615238646,54,305411,46.833736494197225,261209.9003563479,143,737959,135.83373649419718,693757.900356348
1201,12316.372760512606,639.6337023511045,26,87261,25.677429276182117,86096.69459231076,156,697532,155.67742927618212,696367.6945923107,26,87261,25.677429276182117,86096.69459231076,156,697532,155.67742927618212,696367.6945923107
1218,4893.597933154703,360.35822279651876,27,98605,25.01396832241203,89346.83927578856,146,676414,144.013968322412,667155.8392757885,40,158132,29.422690778302,108471.58281923951,159,735941,148.42269077830198,686280.5828192395
1222,930.8949913669212,300.97828818619814,88,351412,82.16161301016736,329903.7718717318,193,694890,187.16161301016734,673381.7718717318,107,434025,88.41202452997807,355650.1208741919,212,777503,193.41202452997803,699128.1208741921
1204,5443.952660627326,724.3692834223104,64,329110,58.67308056062878,307929.097828681,136,711982,130.6730805606287,690801.0978286809,75,395803,62.29455663486033,330319.76016241504,147,778675,134.29455663486027,713191.7601624151
1227,1495.453162663554,209.40982998747427,44,225773,40.091923526304655,202568.18462907683,154,725420,150.0919235263047,702215.1846290769,51,267944,41.88570190100911,214117.90263917585,161,767591,151.88570190100916,713764.9026391759
1219,3538.4287302788343,382.80024698859586,37,145394,33.59094041128651,131093.73278808402,192,707759,188.5909404112865,693458.7327880841,42,167063,34.87097146074761,136727.07042077655,197,729428,189.87097146074763,699092.0704207767
1211,7535.461720179678,537.4244612229803,39,196255,38.20851915644634,190960.86004691967,146,694529,145.20851915644633,689234.8600469198,43,213330,39.36668413424135,196075.80752829363,150,711604,146.36668413424135,694349.8075282936
1224,311.48785718829856,117.58685772019764,48,231078,45.61255785024055,219626.14998449647,147,687233,144.61255785024056,675781.1499844965,57,281698,48.67696363991481,235381.20155870213,156,737853,147.6769636399148,691536.2015587023
