geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3909,5513.819492136808,576.0308396462823,185,223143,176.04840294850308,212819.01254713302,687,724019,678.048402948503,713695.012547133,201,240100,180.7564285197574,217670.14926154228,703,740976,682.7564285197574,718546.1492615422
3903,601.7268150443828,365.9764398371272,136,230743,122.79986721461079,207985.049872622,567,714032,553.7998672146107,691274.049872622,170,281989,131.9785074951383,221449.003439299,601,765278,562.9785074951383,704738.0034392996
3910,2943.7415000735186,308.47872557582605,44,62912,43.04303360258811,61915.022365512516,552,719626,551.0430336025881,718629.0223655124,47,65719,43.61954051012451,62469.9572389394,555,722433,551.6195405101245,719183.9572389394
3914,8787.363342710469,572.5328753592037,99,145305,96.56172778767072,141880.47514913778,510,722486,507.56172778767086,719061.4751491378,105,155374,97.92051503704973,144160.49500373856,516,732555,508.9205150370499,721341.4950037386
3913,2384.3426295826266,597.3591332643341,182,240711,171.42811219635828,226613.79116314376,649,719424,638.4281121963585,705326.7911631434,213,274577,181.92384225018003,237650.8623321204,680,753290,648.9238422501802,716363.8623321202
3904,12208.822130129389,1012.6393545210539,143,177629,139.1167627833128,172105.58499700358,612,720593,608.1167627833127,715069.5849970032,155,196735,142.37064314462876,176913.76942228663,624,739699,611.3706431446285,719877.7694222863
3905,14655.837046857489,764.6861965721675,142,167420,140.17250342665247,164859.16633846576,583,718299,581.1725034266524,715738.1663384658,155,183681,144.06537889699828,169661.5685971547,596,734560,585.0653788969981,720540.5685971548
3912,5959.288890984183,724.1063065741885,157,227644,147.53296364359147,213736.81932420738,496,725791,486.53296364359136,711883.8193242074,183,274532,153.77565937917456,224293.3821108157,522,772679,492.7756593791744,722440.3821108157
3906,18876.149353979952,1265.0114116565203,205,239049,200.93078448862602,233936.6553726648,633,720097,628.9307844886263,714984.655372665,216,253454,204.5243497359337,238746.31703141404,644,734502,632.524349735934,719794.3170314144
3908,6389.801123727611,542.1818153232302,102,138549,101.0897613879295,137345.3114715169,586,720981,585.0897613879296,719777.3114715166,103,139760,101.57175524841243,137929.00603656174,587,722192,585.5717552484124,720361.0060365616
3916,3150.756341263024,593.2217323582497,174,275787,167.0648231193178,266610.1665723982,474,709479,467.06482311931796,700302.1665723984,200,321786,174.96215785918096,281696.07751197566,500,755478,474.9621578591812,715388.077511976
3902,8425.00435339703,664.7224019106659,143,176600,134.8103808452174,164548.1201674408,578,728373,569.8103808452177,716321.1201674407,167,204613,141.3586217395224,172206.45696044114,602,756386,576.3586217395225,723979.4569604411
3907,10068.64698316222,997.7769424441082,161,269064,152.43907810195662,252707.5447894408,523,735586,514.4390781019567,719229.5447894405,187,312327,160.18756406772357,264752.4752192047,549,778849,522.1875640677237,731274.4752192044
3911,1942.6783512710647,429.69175001421746,142,168676,133.39234632664682,161402.19372019256,747,719711,738.3923463266466,712437.1937201928,179,207062,142.95336958040826,171514.67992355372,784,758097,747.9533695804081,722549.6799235541
3915,12371.248458276104,1033.5559974455373,158,242889,150.42655630193212,231505.345326197,501,717716,493.42655630193224,706332.3453261969,208,325568,164.9721961030861,256014.39499156416,551,800395,507.9721961030863,730841.394991564
3901,1806.7813907218542,379.1131275780535,142,193513,136.89789754609782,187482.11985662844,539,718710,533.8978975460976,712679.1198566285,156,210708,141.60098313609186,193446.61291413146,553,735905,538.6009831360917,718643.6129141315
