geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3706,9660.599931124943,989.8724905370751,188,315515,175.94706173192623,294938.78538290656,482,747306,469.9470617319262,726729.7853829067,219,374900,185.1358012662699,312054.75050306006,513,806691,479.13580126626994,743845.7505030604
3713,5998.368318381595,1114.5937899096516,212,394906,198.72649664469014,369707.0151826478,382,740503,368.7264966446902,715304.0151826477,249,459269,210.6347210818267,390185.46183641534,419,804866,380.6347210818269,735782.4618364152
3701,14649.697047132891,2124.4155363882173,233,357955,215.3190542624347,331056.8405135872,531,714879,513.3190542624347,687980.8405135869,300,476532,232.62394030390251,361694.77503297763,598,833456,530.6239403039025,718618.7750329772
3705,9308.663450304055,857.997835245056,138,208221,130.0068035805992,196871.6137771103,498,729821,490.0068035805993,718471.6137771105,167,249567,138.78047166858792,209258.69816997103,527,771167,498.7804716685881,730858.6981699714
3711,17901.589688002205,1020.1389642326415,99,147423,96.67490154968984,143546.0849972823,524,735112,521.6749015496898,731235.0849972824,106,158458,98.7043169768372,146299.30907532366,531,746147,523.7043169768372,733988.3090753236
3710,6766.5445838377,607.4781942051961,97,155869,93.15354593980732,150648.41611197224,535,732576,531.1535459398073,727355.4161119722,108,173025,96.59903218817254,156024.75106007143,546,749732,534.5990321881724,732731.7510600714
3703,31075.251878988296,1934.7330846663517,153,240827,143.77166668220636,227294.02404157878,508,739084,498.77166668220644,725551.0240415788,174,274167,150.41556150400552,237967.60202758183,529,772424,505.4155615040056,736224.6020275819
3712,1441.7672843408473,784.1518017468961,215,351233,198.9257750560034,323812.29047206335,475,724562,458.9257750560035,697141.2904720635,277,449897,216.14662620159976,351158.69779555,537,823226,476.14662620159976,724487.6977955501
3708,11849.383835880339,809.0413788883789,113,196218,105.89985994362505,183676.01175854277,481,737720,473.89985994362513,725178.0117585426,132,230739,110.99170444582006,192506.24880615782,500,772241,478.9917044458202,734008.2488061576
3704,2763.980122618609,846.485225765483,204,374018,192.77941939427367,353325.71529947285,416,735810,404.7794193942738,715117.7152994727,243,439356,202.95926037127956,369228.2500825226,455,801148,414.9592603712798,731020.2500825225
3709,2333.387315599581,588.0228516389896,159,269034,151.79081748072247,258804.7740663065,427,731057,419.79081748072264,720827.7740663069,179,302585,157.58729596265562,268596.82761518756,447,764608,425.5872959626558,730619.827615188
3707,17097.98678900844,1305.1651223852944,135,213549,131.64166308825108,206397.1595004052,471,733771,467.641663088251,726619.1595004051,149,236742,136.04139416177875,213450.10974592296,485,756964,472.04139416177856,733672.1097459228
3702,8536.308314340127,994.4140880328911,154,280941,147.81657924618142,268717.9807786027,425,733282,418.8165792461812,721058.9807786029,176,327795,154.36676705858832,281681.78191363136,447,780136,425.36676705858815,734022.7819136314
