geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4203,10145.159143413368,728.0122412256075,80,329316,77.9755578583285,321586.1806643655,186,703142,183.97555785832844,695412.1806643655,82,339760,78.81571523374826,325876.4114602404,188,713586,184.81571523374822,699702.4114602405
4201,232.73904977234548,188.44280060330965,100,372666,95.38825002278983,353215.51443519664,180,703869,175.38825002278983,684418.5144351968,114,431838,99.578346681001,371913.5236303303,194,763041,179.57834668100097,703116.5236303303
4218,5382.70987107169,619.7507700418313,72,282299,71.01424756721899,278444.0473557092,186,706496,185.01424756721892,702641.0473557089,76,296698,71.78175904085332,281256.111952964,190,720895,185.78175904085325,705453.1119529636
4212,5659.716283605342,834.4762572163552,79,320680,77.14145413080685,313970.04881404113,186,707767,184.14145413080675,701057.0488140412,82,331293,78.20433410979534,317681.6934078154,189,718380,185.20433410979524,704768.6934078155
4208,1879.371081676365,252.17767432008245,48,199684,47.5423723327672,197059.9235209003,163,707410,162.54237233276717,704785.9235209007,48,199684,47.5423723327672,197059.9235209003,163,707410,162.54237233276717,704785.9235209007
4202,195.30575144534447,78.68166877335432,65,239317,63.07704734822325,231651.08924326958,197,707242,195.0770473482233,699576.0892432694,71,260393,64.31404013248026,237059.55617198467,203,728318,196.31404013248024,704984.5561719845
4215,3360.186227892976,536.1093980109339,55,278953,53.31962222162179,266616.5143519768,155,713064,153.31962222162173,700727.5143519768,57,286286,54.22158258012594,269897.20589824865,157,720397,154.2215825801259,704008.2058982486
4216,2687.775506444085,503.24267631908305,59,277645,57.59769006768986,272961.7613245429,149,687676,147.59769006768983,682992.7613245429,71,343965,60.41597770459149,289898.196689047,161,753996,150.41597770459146,699929.196689047
4209,14939.086286656762,1160.2599351145298,78,323498,76.84897361933993,319851.5022152341,176,702858,174.8489736193399,699211.5022152341,85,349334,78.90281144197259,327387.9939717575,183,728694,176.9028114419726,706747.9939717575
4207,2255.2764937663524,817.9136695577401,119,505265,110.86661992369024,469194.33684472163,172,721873,163.86661992369034,685802.336844722,145,613803,118.63177506003342,502477.4163628592,198,830411,171.6317750600336,719085.4163628595
4214,568.5139785717352,242.18591063395976,83,226509,81.91724860758357,223432.748243833,279,704725,277.91724860758353,701648.748243833,85,234212,82.52747822823696,225793.9043501456,281,712428,278.52747822823693,704009.9043501456
4206,2256.6425183352067,577.8808418354942,85,397602,80.66768180739575,375405.5932650192,158,709643,153.66768180739575,687446.5932650194,93,439783,83.39337386537188,390227.07730693615,166,751824,156.39337386537184,702268.0773069363
4211,8883.06806156339,895.3812728960671,72,335835,70.36440518543913,328446.8159651533,179,707693,177.3644051854392,700304.8159651535,76,361902,71.93204043301574,339587.61284369265,183,733760,178.9320404330158,711445.6128436929
4217,4545.207807565612,822.2365879336331,87,382404,86.18086224480047,377691.07208627916,180,686538,179.18086224480055,681825.0720862792,93,418193,88.5078019000154,391201.0369762318,186,722327,181.50780190001547,695335.0369762317
4204,3971.414994165573,350.6751128900137,52,251253,51.20618104504064,246670.9673779676,154,701364,153.20618104504064,696781.9673779677,55,265006,52.297671726203966,251473.22454071487,157,715117,154.29767172620396,701584.2245407149
4213,404.23018765218546,255.54461569471928,86,353490,80.49420385196429,328836.2063146753,172,703040,166.49420385196433,678386.2063146752,106,438460,86.10022684360123,351194.4652864791,192,788010,172.10022684360123,700744.465286479
4205,27964.410504842283,1143.8647618263906,64,266082,62.04745000462208,257995.88074561677,175,707099,173.04745000462208,699012.8807456166,68,281799,63.49972057008077,263720.7940608889,179,722816,174.49972057008077,704737.7940608888
4210,21991.13036892975,1373.6301551003476,88,383052,84.86156736519825,366503.5574112309,170,720880,166.86156736519825,704331.5574112308,91,398949,85.91250270730563,372436.1006880836,173,736777,167.9125027073057,710264.1006880837
