geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4210,21991.13036892975,1373.6301551003476,162,219838,160.9439662475901,218544.73271880293,576,704797,574.9439662475899,703503.7327188036,168,228558,162.99577505227327,221765.93355689198,582,713517,576.9957750522728,706724.9335568926
4208,1879.371081676365,252.17767432008245,71,126285,70.62316800840999,125528.9989124744,430,704870,429.62316800841006,704113.9989124744,72,128825,71.02384537988783,126546.71943602813,431,707410,430.0238453798879,705131.7194360282
4202,195.30575144534447,78.68166877335432,114,134593,111.18918371569741,131050.33455267063,680,705461,677.1891837156974,701918.3345526706,125,148097,114.15984755978593,134963.87879763605,691,718965,680.1598475597859,705831.8787976359
4216,2687.775506444085,503.24267631908305,112,183445,110.73794024148607,181241.33002282667,454,700980,452.7379402414861,698776.3300228264,120,201905,112.99682841080896,186279.5213500197,462,719440,454.9968284108091,703814.5213500195
4206,2256.6425183352067,577.8808418354942,159,273726,154.42293450197548,265994.4918900459,419,705551,414.42293450197565,697819.4918900464,167,289338,156.7048437857232,270545.6875248043,427,721163,416.70484378572337,702370.6875248047
4207,2255.2764937663524,817.9136695577401,237,390581,226.0642440551464,370610.31131129613,463,720236,452.064244055147,700265.3113112957,265,437790,234.46511694918294,384140.2265945179,491,767445,460.4651169491836,713795.2265945175
4212,5659.716283605342,834.4762572163552,153,200537,151.7453590125645,198914.1512018567,543,705716,541.7453590125646,704093.1512018568,156,202942,152.44944007924136,199453.03752062557,546,708121,542.4494400792413,704632.0375206256
4213,404.23018765218546,255.54461569471928,168,235203,160.10999379249307,223183.8845189698,529,697372,521.109993792493,685352.8845189697,196,281477,168.75621704207578,237752.53773136053,557,743646,529.7562170420758,699921.5377313602
4215,3360.186227892976,536.1093980109339,98,168735,96.25853104836582,165557.6118427281,468,704654,466.2585310483656,701476.611842728,104,178845,98.51451593617286,169351.75630402833,474,714764,468.5145159361726,705270.7563040281
4205,27964.410504842283,1143.8647618263906,124,159742,120.93950171572621,155666.3013456259,584,707463,580.9395017157262,703387.3013456259,125,161194,121.36107520774972,156278.42605604406,585,708915,581.3610752077498,703999.4260560441
4209,14939.086286656762,1160.2599351145298,145,194979,143.8824913842579,193869.26540214784,544,704545,542.8824913842576,703435.2654021473,150,200878,145.54642420412588,195910.87920424168,549,710444,544.5464242041256,705476.8792042411
4201,232.73904977234548,188.44280060330965,202,245157,193.52935909941354,233358.6314170793,608,707651,599.5293590994132,695852.6314170791,223,271785,200.0173119090673,241433.4549001359,629,734279,606.017311909067,703927.4549001356
4211,8883.06806156339,895.3812728960671,132,195075,129.8874314821326,191619.16827625476,551,708890,548.8874314821328,705434.168276255,137,203547,131.0481695389922,193485.38025390255,556,717362,550.0481695389924,707300.3802539026
4214,568.5139785717352,242.18591063395976,144,157582,142.18309241008419,155885.97880894438,733,704165,731.1830924100843,702468.9788089446,148,161666,143.3465800035914,157091.4810834037,737,708249,732.3465800035915,703674.4810834038
4204,3971.414994165573,350.6751128900137,83,130811,81.6762256448123,128816.9266042278,498,702612,496.67622564481235,700617.9266042275,88,138665,83.11346843778053,131434.04683293065,503,710466,498.11346843778057,703235.0468329304
4203,10145.159143413368,728.0122412256075,144,182783,141.11871127314515,178588.86936783997,586,703366,583.1187112731452,699171.8693678399,147,187536,142.1676971333648,180131.3203306355,589,708119,584.167697133365,700714.3203306355
4217,4545.207807565612,822.2365879336331,158,235482,155.39622674696162,230661.15814735784,562,704931,559.3962267469622,700110.1581473578,164,245014,157.18717881741355,233446.46064876512,568,714463,561.1871788174141,702895.4606487651
4218,5382.70987107169,619.7507700418313,134,180292,131.87219544359,178043.55137828164,510,707667,507.87219544359,705418.5513782817,137,183870,132.53941458795492,178743.8329092557,513,711245,508.5394145879549,706118.8329092558
