geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2607,11186.35627471185,698.4797034971688,128,179909,127.29110569673315,178813.87389899165,556,706970,555.2911056967331,705874.8738989915,128,179909,127.29110569673315,178813.87389899165,556,706970,555.2911056967331,705874.8738989915
2604,22428.996016890917,849.9998922512807,114,162759,113.06583649283881,161675.81640982616,548,703393,547.0658364928387,702309.8164098262,117,167519,113.6235148436548,162428.38329975665,551,708153,547.6235148436548,703062.3832997566
2603,6986.331529592855,593.1511275867025,123,185268,120.99192730888865,182421.73959720638,501,708047,498.9919273088885,705200.7395972062,131,197994,122.76763146613247,185044.68546487213,509,720773,500.76763146613234,707823.6854648719
2614,500.74629145010755,246.63918253330627,201,208323,195.9985308113345,204286.52595500354,710,701696,704.9985308113347,697659.5259550037,213,218533,199.65311812708669,207573.3641989859,722,711906,708.653118127087,700946.364198986
2606,9447.770006808678,465.5229254503176,77,97579,72.62485710281436,92577.90442201197,572,704289,567.6248571028145,699287.9044220123,80,101688,73.59544132044527,93871.42416181983,575,708398,568.5954413204454,700581.4241618201
2601,67499.82074773882,3719.0943413440027,175,194262,151.6796840878917,169304.7695408391,597,675679,573.6796840878925,650721.76954084,207,227974,163.2975050056522,181614.16741501194,629,709391,585.2975050056531,663031.1674150127
2610,10924.7282367908,601.9938395022938,115,159497,105.53783276327555,150115.2863531621,473,690424,463.5378327632756,681042.2863531617,138,184347,112.3201809979763,157344.88460934485,496,715274,470.32018099797637,688271.8846093444
2612,1095.311879008231,250.4303870045281,108,148860,107.09368660719058,147891.28239091305,590,705078,589.0936866071908,704109.282390913,110,152360,107.65247705292373,148804.52618998295,592,708578,589.6524770529239,705022.5261899829
2608,3995.5948176863776,369.1820721338952,114,172979,113.58879808702852,172157.08517478287,517,707193,516.5887980870286,706371.0851747832,115,174944,113.77258272870571,172518.22199567856,518,709158,516.7725827287059,706732.221995679
2602,8850.390105980254,560.6220396268175,102,163448,94.55966615567225,151855.0102105868,474,702764,466.55966615567206,691171.0102105866,114,177019,98.09944624002982,155792.89712979711,486,716335,470.0994462400297,695108.8971297969
2609,480.1194256051768,184.23774291143414,139,174782,136.64482923629063,172039.1045366699,642,697099,639.644829236291,694356.1045366696,151,187425,140.74448053894486,176269.12103634793,654,709742,643.7444805389453,698586.1210363476
2611,1141.5382281341174,301.38292132820635,166,253759,164.86930036842622,252387.7999284892,488,704523,486.8693003684265,703151.7999284894,168,256827,165.39750983307383,253278.48702703344,490,707591,487.3975098330741,704042.4870270335
2605,6224.1243263553115,688.3394536955382,117,151033,111.6927039702982,144877.88924108553,636,702063,630.6927039702982,695907.8892410855,122,156085,113.56819718745467,146781.66699604676,641,707115,632.5681971874546,697811.6669960468
2613,484.56697455694444,181.52225233821594,175,173084,172.80468259441437,171095.4199247927,786,705778,783.8046825944145,703789.419924793,185,181203,175.43988544675614,173084.0381561717,796,713897,786.4398854467563,705778.038156172
