geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2003,1994.1660725298711,234.08514706011874,44,63320,43.930287380987984,63181.4131468342,544,711658,543.9302873809879,711519.4131468342,47,67783,44.79920976731501,64472.38223998166,547,716121,544.7992097673149,712810.3822399818
2004,37255.09712193559,1077.3443597524008,41,38459,40.999997526360765,38458.9964857028,563,712939,562.9999975263606,712938.9964857027,42,39545,41.35568973943861,38845.278229105345,564,714025,563.3556897394385,713325.2782291052
2001,136648.1824065879,2012.7900879211272,76,73917,74.57818887504513,72539.99790804705,664,714684,662.5781888750453,713306.9979080474,76,73917,74.57818887504513,72539.99790804705,664,714684,662.5781888750453,713306.9979080474
2002,37173.950221060324,1155.6247282171994,91,119658,90.08908447286198,118341.974331243,580,713837,579.0890844728619,712520.9743312431,94,122371,91.15519970032055,119332.69104738656,583,716550,580.1551997003205,713511.6910473867
