BLOCKID,CD113
490011001001000,02
490011001001001,02
490011001001002,02
490011001001003,02
490011001001004,02
490011001001005,02
490011001001006,02
490011001001007,02
490011001001008,02
490011001001009,02
490011001001010,02
490011001001011,02
490011001001012,02
490011001001013,02
490011001001014,02
490011001001015,02
490011001001016,02
490011001001017,02
490011001001018,02
490011001001019,02
490011001001020,02
490011001001021,02
490011001001022,02
490011001001023,02
490011001001024,02
490011001001025,02
490011001001026,02
490011001001027,02
490011001001028,02
490011001001029,02
490011001001030,02
490011001001031,02
490011001001032,02
490011001001033,02
490011001001034,02
490011001001035,02
490011001001036,02
490011001001037,02
490011001001038,02
490011001001039,02
490011001001040,02
490011001001041,02
490011001001042,02
490011001001043,02
490011001001044,02
490011001001045,02
490011001001046,02
490011001001047,02
490011001001048,02
490011001001049,02
490011001001050,02
490011001001051,02
490011001001052,02
490011001001053,02
490011001001054,02
490011001001055,02
490011001001056,02
490011001001057,02
490011001001058,02
490011001001059,02
490011001001060,02
490011001001061,02
490011001001062,02
490011001001063,02
490011001001064,02
490011001001065,02
490011001001066,02
490011001001067,02
490011001001068,02
490011001001069,02
490011001001070,02
490011001001071,02
490011001001072,02
490011001001073,02
490011001001074,02
490011001001075,02
490011001001076,02
490011001001077,02
490011001001078,02
490011001001079,02
490011001001080,02
490011001001081,02
490011001001082,02
490011001001083,02
490011001001084,02
490011001001085,02
490011001001086,02
490011001001087,02
490011001001088,02
490011001001089,02
490011001001090,02
490011001001091,02
490011001001092,02
490011001001093,02
490011001001094,02
490011001001095,02
490011001001096,02
490011001001097,02
490011001001098,02
490011001001099,02
490011001001100,02
490011001001101,02
490011001001102,02
490011001001103,02
490011001001104,02
490011001001105,02
490011001001106,02
490011001001107,02
490011001001108,02
490011001001109,02
490011001001110,02
490011001001111,02
490011001001112,02
490011001001113,02
490011001001114,02
490011001001115,02
490011001001116,02
490011001001117,02
490011001001118,02
490011001001119,02
490011001001120,02
490011001001121,02
490011001001122,02
490011001001123,02
490011001001124,02
490011001001125,02
490011001001126,02
490011001001127,02
490011001001128,02
490011001001129,02
490011001001130,02
490011001001131,02
490011001001132,02
490011001001133,02
490011001001134,02
490011001001135,02
490011001001136,02
490011001001137,02
490011001001138,02
490011001001139,02
490011001001140,02
490011001001141,02
490011001001142,02
490011001001143,02
490011001001144,02
490011001001145,02
490011001001146,02
490011001001147,02
490011001001148,02
490011001001149,02
490011001001150,02
490011001001151,02
490011001001152,02
490011001001153,02
490011001001154,02
490011001001155,02
490011001001156,02
490011001001157,02
490011001001158,02
490011001001159,02
490011001001160,02
490011001001161,02
490011001001162,02
490011001001163,02
490011001001164,02
490011001001165,02
490011001001166,02
490011001001167,02
490011001001168,02
490011001001169,02
490011001001170,02
490011001001171,02
490011001001172,02
490011001001173,02
490011001001174,02
490011001001175,02
490011001001176,02
490011001001177,02
490011001001178,02
490011001001179,02
490011001001180,02
490011001001181,02
490011001001182,02
490011001001183,02
490011001001184,02
490011001001185,02
490011001001186,02
490011001001187,02
490011001001188,02
490011001001189,02
490011001001190,02
490011001001191,02
490011001001192,02
490011001001193,02
490011001001194,02
490011001001195,02
490011001001196,02
490011001001197,02
490011001001198,02
490011001001199,02
490011001001200,02
490011001001201,02
490011001001202,02
490011001001203,02
490011001001204,02
490011001001205,02
490011001001206,02
490011001001207,02
490011001001208,02
490011001001209,02
490011001001210,02
490011001001211,02
490011001001212,02
490011001001213,02
490011001001214,02
490011001001215,02
490011001001216,02
490011001001217,02
490011001001218,02
490011001001219,02
490011001001220,02
490011001001221,02
490011001001222,02
490011001001223,02
490011001001224,02
490011001001225,02
490011001001226,02
490011001001227,02
490011001001228,02
490011001001229,02
490011001001230,02
490011001001231,02
490011001001232,02
490011001001233,02
490011001001234,02
490011001001235,02
490011001001236,02
490011001001237,02
490011001001238,02
490011001001239,02
490011001001240,02
490011001001241,02
490011001001242,02
490011001001243,02
490011001001244,02
490011001001245,02
490011001001246,02
490011001001247,02
490011001001248,02
490011001001249,02
490011001001250,02
490011001001251,02
490011001001252,02
490011001001253,02
490011001001254,02
490011001001255,02
490011001001256,02
490011001001257,02
490011001001258,02
490011001001259,02
490011001001260,02
490011001001261,02
490011001001262,02
490011001001263,02
490011001001264,02
490011001001265,02
490011001001266,02
490011001001267,02
490011001001268,02
490011001001269,02
490011001001270,02
490011001001271,02
490011001001272,02
490011001001273,02
490011001001274,02
490011001001275,02
490011001001276,02
490011001001277,02
490011001001278,02
490011001001279,02
490011001001280,02
490011001001281,02
490011001001282,02
490011001001283,02
490011001001284,02
490011001001285,02
490011001001286,02
490011001001287,02
490011001001288,02
490011001001289,02
490011001001290,02
490011001001291,02
490011001001292,02
490011001001293,02
490011001001294,02
490011001001295,02
490011001001296,02
490011001001297,02
490011001001298,02
490011001001299,02
490011001001300,02
490011001001301,02
490011001001302,02
490011001001303,02
490011001001304,02
490011001001305,02
490011001001306,02
490011001001307,02
490011001001308,02
490011001001309,02
490011001001310,02
490011001001311,02
490011001001312,02
490011001001313,02
490011001001314,02
490011001001315,02
490011001001316,02
490011001001317,02
490011001001318,02
490011001001319,02
490011001001320,02
490011001001321,02
490011001001322,02
490011001001323,02
490011001001324,02
490011001001325,02
490011001001326,02
490011001001327,02
490011001001328,02
490011001001329,02
490011001001330,02
490011001001331,02
490011001001332,02
490011001001333,02
490011001001334,02
490011001001335,02
490011001001336,02
490011001001337,02
490011001001338,02
490011001001339,02
490011001001340,02
490011001001341,02
490011001001342,02
490011001001343,02
490011001001344,02
490011001001345,02
490011001001346,02
490011001001347,02
490011001001348,02
490011001001349,02
490011001001350,02
490011001001351,02
490011001001352,02
490011001001353,02
490011001001354,02
490011001001355,02
490011001001356,02
490011001001357,02
490011001001358,02
490011001001359,02
490011001001360,02
490011001001361,02
490011001001362,02
490011001001363,02
490011001001364,02
490011001001365,02
490011001001366,02
490011001001367,02
490011001001368,02
490011001001369,02
490011001001370,02
490011001001371,02
490011001001372,02
490011001001373,02
490011001001374,02
490011001001375,02
490011001001376,02
490011001001377,02
490011001001378,02
490011001001379,02
490011001001380,02
490011001001381,02
490011001001382,02
