BLOCKID,CD113
310019654001000,03
310019654001001,03
310019654001002,03
310019654001003,03
310019654001004,03
310019654001005,03
310019654001006,03
310019654001007,03
310019654001008,03
310019654001009,03
310019654001010,03
310019654001011,03
310019654001012,03
310019654001013,03
310019654001014,03
310019654001015,03
310019654001016,03
310019654001017,03
310019654001018,03
310019654001019,03
310019654001020,03
310019654001021,03
310019654001022,03
310019654001023,03
310019654001024,03
310019654001025,03
310019654001026,03
310019654001027,03
310019654001028,03
310019654001029,03
310019654001030,03
310019654001031,03
310019654001032,03
310019654001033,03
310019654001034,03
310019654001035,03
310019654001036,03
310019654001037,03
310019654001038,03
310019654001039,03
310019654001040,03
310019654001041,03
310019654001042,03
310019654001043,03
310019654001044,03
310019654001045,03
310019654001046,03
310019654001047,03
310019654001048,03
310019654001049,03
310019654001050,03
310019654001051,03
310019654001052,03
310019654001053,03
310019654001054,03
310019654001055,03
310019654001056,03
310019654001057,03
310019654001058,03
310019654001059,03
310019654001060,03
310019654001061,03
310019654001062,03
310019654001063,03
310019654001064,03
310019654001065,03
310019654001066,03
310019654001067,03
310019654001068,03
310019654001069,03
310019654001070,03
310019654001071,03
310019654001072,03
310019654001073,03
310019654001074,03
310019654001075,03
310019654001076,03
310019654001077,03
310019654001078,03
310019654001079,03
310019654001080,03
310019654001081,03
310019654001082,03
310019654001083,03
310019654001084,03
310019654001085,03
310019654001086,03
310019654001087,03
310019654001088,03
310019654001089,03
310019654001090,03
310019654001091,03
310019654001092,03
310019654001093,03
310019654001094,03
310019654001095,03
310019654001096,03
310019654001097,03
310019654001098,03
310019654001099,03
310019654001100,03
310019654001101,03
310019654001102,03
310019654001103,03
310019654001104,03
310019654001105,03
310019654001106,03
310019654001107,03
310019654001108,03
310019654001109,03
310019654001110,03
310019654001111,03
310019654001112,03
310019654001113,03
310019654001114,03
310019654001115,03
310019654001116,03
310019654001117,03
310019654001118,03
310019654001119,03
310019654001120,03
310019654001121,03
310019654001122,03
310019654001123,03
310019654001124,03
310019654001125,03
310019654001126,03
310019654001127,03
310019654001128,03
310019654001129,03
310019654001130,03
310019654001131,03
310019654001132,03
310019654001133,03
310019654001134,03
310019654001135,03
310019654001136,03
310019654001137,03
310019654001138,03
310019654001139,03
310019654001140,03
310019654001141,03
310019654001142,03
310019654001143,03
310019654001144,03
310019654001145,03
310019654001146,03
310019654001147,03
310019654001148,03
310019654001149,03
310019654001150,03
310019654001151,03
310019654001152,03
310019654001153,03
310019654001154,03
310019654001155,03
310019654001156,03
310019654001157,03
310019654001158,03
310019654001159,03
310019654001160,03
310019654001161,03
310019654001162,03
310019654001163,03
310019654001164,03
310019654001165,03
310019654001166,03
310019654001167,03
310019654001168,03
310019654001169,03
310019654001170,03
310019654001171,03
310019654001172,03
310019654001173,03
310019654001174,03
310019654001175,03
310019654001176,03
310019654001177,03
310019654001178,03
310019654001179,03
310019654001180,03
310019654001181,03
310019654001182,03
310019654001183,03
310019654001184,03
310019654001185,03
310019654001186,03
310019654001187,03
310019654001188,03
310019654001189,03
310019654002000,03
310019654002001,03
310019654002002,03
310019654002003,03
310019654002004,03
310019654002005,03
310019654002006,03
310019654002007,03
310019654002008,03
310019654002009,03
310019654002010,03
310019654002011,03
310019654002012,03
310019654002013,03
310019654002014,03
310019654002015,03
310019654002016,03
310019654002017,03
310019654002018,03
310019654002019,03
310019654002020,03
310019654002021,03
310019654002022,03
310019654002023,03
310019654002024,03
310019654002025,03
310019654002026,03
310019654002027,03
310019654002028,03
310019654002029,03
310019654002030,03
310019654002031,03
310019654002032,03
310019654002033,03
310019654002034,03
310019654002035,03
310019654002036,03
310019654002037,03
310019654002038,03
310019654002039,03
310019654002040,03
310019654002041,03
310019654002042,03
310019654002043,03
310019654002044,03
310019654002045,03
310019654002046,03
310019654002047,03
310019654002048,03
310019654002049,03
310019654002050,03
310019654002051,03
310019654002052,03
310019654002053,03
310019654002054,03
310019654002055,03
310019654002056,03
310019654002057,03
310019654002058,03
310019654002059,03
310019654002060,03
310019654002061,03
310019654002062,03
310019654002063,03
310019654002064,03
310019654002065,03
310019654002066,03
310019654002067,03
310019654002068,03
310019654002069,03
310019654002070,03
310019654002071,03
310019654002072,03
310019654002073,03
310019654002074,03
310019654002075,03
310019654002076,03
310019654002077,03
310019654002078,03
310019654002079,03
310019654002080,03
310019654002081,03
310019654002082,03
310019654002083,03
310019654002084,03
310019654002085,03
310019654002086,03
310019654002087,03
310019654002088,03
310019654002089,03
310019654002090,03
310019654002091,03
310019654002092,03
310019654002093,03
310019654002094,03
310019654002095,03
310019654002096,03
310019654002097,03
310019654002098,03
310019654002099,03
310019654002100,03
310019654002101,03
310019654002102,03
310019654002103,03
310019654002104,03
310019654002105,03
310019654002106,03
310019654002107,03
310019654002108,03
310019654002109,03
310019654002110,03
310019654002111,03
310019654002112,03
310019654002113,03
310019654002114,03
310019654002115,03
310019654002116,03
310019654002117,03
310019654002118,03
310019654002119,03
310019654002120,03
310019654002121,03
310019654002122,03
310019654002123,03
310019654002124,03
310019654002125,03
310019654002126,03
310019654002127,03
310019654002128,03
310019654002129,03
310019654002130,03
310019654002131,03
310019654002132,03
310019654002133,03
310019654002134,03
310019654002135,03
310019654002136,03
310019654002137,03
310019654002138,03
310019654002139,03
310019654002140,03
310019654002141,03
310019654002142,03
310019654002143,03
310019654002144,03
310019654002145,03
310019654002146,03
310019654002147,03
310019654002148,03
310019654002149,03
310019654002150,03
310019654002151,03
310019654002152,03
310019654002153,03
310019654002154,03
310019654002155,03
310019654002156,03
310019654002157,03
310019654002158,03
310019654002159,03
310019654002160,03
310019654002161,03
310019654002162,03
310019654002163,03
310019654002164,03
310019654002165,03
310019654002166,03
310019654002167,03
310019654002168,03
310019654002169,03
310019654002170,03
310019654002171,03
310019654002172,03
310019654002173,03
310019654002174,03
310019654002175,03
310019654002176,03
310019654002177,03
310019654002178,03
310019654002179,03
310019654002180,03
310019654002181,03
310019654002182,03
310019654002183,03
310019654002184,03
310019654002185,03
310019654002186,03
310019654002187,03
310019654002188,03
310019654002189,03
310019654002190,03
310019654002191,03
310019654002192,03
310019654002193,03
310019654002194,03
310019654002195,03
310019654002196,03
310019654002197,03
310019654002198,03
310019654002199,03
310019654002200,03
310019654002201,03
310019654002202,03
310019654002203,03
310019654002204,03
310019654002205,03
310019654002206,03
310019654002207,03
310019654002208,03
310019654002209,03
310019654002210,03
310019654002211,03
310019654002212,03
310019654002213,03
310019654002214,03
310019654002215,03
310019654002216,03
310019654002217,03
310019654002218,03
310019654002219,03
310019654002220,03
310019654002221,03
310019654002222,03
310019654002223,03
310019654002224,03
310019654002225,03
310019654002226,03
310019654002227,03
310019654002228,03
310019654002229,03
310019654002230,03
310019654002231,03
310019654002232,03
310019654002233,03
310019654002234,03
310019654002235,03
310019654002236,03
310019654002237,03
310019654002238,03
310019654002239,03
310019654002240,03
310019654002241,03
310019654002242,03
310019654002243,03
310019654002244,03
310019654002245,03
310019654002246,03
310019654002247,03
310019654002248,03
310019654002249,03
310019654002250,03
310019654002251,03
310019654002252,03
310019654002253,03
310019654002254,03
310019654002255,03
310019654002256,03
310019654002257,03
310019654002258,03
310019654002259,03
310019654002260,03
310019654002261,03
310019654002262,03
310019654002263,03
310019654002264,03
310019654002265,03
310019654002266,03
310019654002267,03
310019654002268,03
310019654002269,03
310019654002270,03
310019654002271,03
310019654002272,03
310019654002273,03
310019654002274,03
310019654002275,03
310019654002276,03
310019654002277,03
310019654002278,03
310019654002279,03
310019654002280,03
310019654002281,03
310019654002282,03
310019654002283,03
310019654002284,03
310019654002285,03
310019654002286,03
310019654002287,03
310019654002288,03
310019654002289,03
310019654002290,03
310019654002291,03
310019654002292,03
310019654002293,03
310019654002294,03
310019654002295,03
310019654002296,03
310019654002297,03
310019654002298,03
310019654002299,03
310019654002300,03
310019654002301,03
310019654002302,03
310019654002303,03
310019654002304,03
310019654002305,03
310019654002306,03
310019654002307,03
310019654002308,03
310019654002309,03
310019654002310,03
310019654002311,03
310019654002312,03
310019654002313,03
310019654002314,03
310019654002315,03
310019654002316,03
310019654002317,03
310019654002318,03
310019654002319,03
310019654002320,03
310019654002321,03
310019654002322,03
310019654002323,03
310019654002324,03
310019654002325,03
310019654002326,03
310019654002327,03
310019654002328,03
310019654002329,03
310019654002330,03
310019654002331,03
310019654002332,03
310019654002333,03
310019654002334,03
310019654002335,03
310019654002336,03
310019654003000,03
310019654003001,03
310019654003002,03
310019654003003,03
310019654003004,03
310019654003005,03
310019654003006,03
310019654003007,03
310019654003008,03
310019654003009,03
310019654003010,03
310019654003011,03
310019654003012,03
310019654003013,03
310019654003014,03
310019654003015,03
310019654003016,03
310019654003017,03
310019654003018,03
310019654003019,03
310019654003020,03
310019654003021,03
310019654003022,03
310019654003023,03
310019654003024,03
310019654003025,03
310019654003026,03
310019654003027,03
310019654003028,03
310019654003029,03
310019654003030,03
310019654003031,03
310019654003032,03
310019654003033,03
310019654003034,03
310019654003035,03
310019654003036,03
310019654003037,03
310019654003038,03
310019654003039,03
310019654003040,03
310019654003041,03
310019654003042,03
310019654003043,03
310019654003044,03
310019654003045,03
310019654003046,03
310019654003047,03
310019654003048,03
310019654003049,03
310019654003050,03
310019654003051,03
310019654003052,03
310019654003053,03
310019654003054,03
310019654003055,03
310019654003056,03
310019654003057,03
310019654003058,03
310019654003059,03
310019654003060,03
310019654003061,03
310019654003062,03
310019654003063,03
310019654003064,03
310019654003065,03
310019654003066,03
310019654003067,03
310019654003068,03
310019654003069,03
310019654003070,03
310019654003071,03
310019654003072,03
310019654003073,03
310019654003074,03
310019654003075,03
310019654003076,03
310019654003077,03
310019654003078,03
310019654003079,03
310019654003080,03
310019654003081,03
310019654003082,03
310019654003083,03
310019654003084,03
310019654003085,03
310019654003086,03
310019654003087,03
310019654003088,03
310019654003089,03
310019654003090,03
310019654003091,03
310019654003092,03
310019654003093,03
310019654003094,03
310019654003095,03
310019654003096,03
310019654003097,03
310019654003098,03
310019654003099,03
310019654003100,03
310019654003101,03
310019654003102,03
310019654003103,03
310019654003104,03
310019654003105,03
310019654003106,03
310019654003107,03
310019654003108,03
310019654003109,03
310019654003110,03
310019654003111,03
310019654003112,03
310019654003113,03
310019654003114,03
310019654003115,03
310019654003116,03
310019654003117,03
310019654003118,03
310019654003119,03
310019654003120,03
310019654003121,03
310019654003122,03
310019654003123,03
310019655001000,03
310019655001001,03
310019655001002,03
310019655001003,03
310019655001004,03
310019655001005,03
310019655001006,03
310019655001007,03
310019655001008,03
310019655001009,03
310019655001010,03
310019655001011,03
310019655001012,03
310019655001013,03
310019655001014,03
310019655001015,03
310019655001016,03
310019655001017,03
310019655001018,03
310019655001019,03
310019655001020,03
310019655001021,03
310019655001022,03
310019655001023,03
310019655001024,03
310019655001025,03
310019655001026,03
310019655001027,03
310019655001028,03
310019655001029,03
310019655001030,03
310019655001031,03
310019655001032,03
310019655001033,03
310019655001034,03
310019655001035,03
310019655001036,03
310019655001037,03
310019655001038,03
310019655001039,03
310019655001040,03
310019655001041,03
310019655001042,03
310019655001043,03
310019655001044,03
310019655001045,03
310019655001046,03
310019655001047,03
310019655001048,03
310019655001049,03
310019655001050,03
310019655001051,03
310019655001052,03
310019655001053,03
310019655001054,03
310019655001055,03
310019655001056,03
310019655001057,03
310019655001058,03
310019655001059,03
310019655001060,03
310019655001061,03
310019655001062,03
310019655001063,03
310019655001064,03
310019655001065,03
310019655001066,03
310019655001067,03
310019655001068,03
310019655001069,03
310019655001070,03
310019655001071,03
310019655001072,03
310019655001073,03
310019655001074,03
310019655001075,03
310019655001076,03
310019655001077,03
310019655001078,03
310019655001079,03
310019655001080,03
310019655001081,03
310019655001082,03
310019655001083,03
310019655001084,03
310019655001085,03
310019655001086,03
310019655001087,03
310019655001088,03
310019655001089,03
310019655001090,03
310019655001091,03
310019655001092,03
310019655001093,03
310019655001094,03
310019655001095,03
310019655001096,03
310019655001097,03
310019655001098,03
310019655001099,03
310019655001100,03
310019655001101,03
310019655001102,03
310019655001103,03
310019655001104,03
310019655001105,03
310019655001106,03
310019655001107,03
310019655001108,03
310019655001109,03
310019655001110,03
310019655001111,03
310019655001112,03
310019655001113,03
