BLOCKID,CD113
380019656001000,00
380019656001001,00
380019656001002,00
380019656001003,00
380019656001004,00
380019656001005,00
380019656001006,00
380019656001007,00
380019656001008,00
380019656001009,00
380019656001010,00
380019656001011,00
380019656001012,00
380019656001013,00
380019656001014,00
380019656001015,00
380019656001016,00
380019656001017,00
380019656001018,00
380019656001019,00
380019656001020,00
380019656001021,00
380019656001022,00
380019656001023,00
380019656001024,00
380019656001025,00
380019656001026,00
380019656001027,00
380019656001028,00
380019656001029,00
380019656001030,00
380019656001031,00
380019656001032,00
380019656001033,00
380019656001034,00
380019656001035,00
380019656001036,00
380019656001037,00
380019656001038,00
380019656001039,00
380019656001040,00
380019656001041,00
380019656001042,00
380019656001043,00
380019656001044,00
380019656001045,00
380019656001046,00
380019656001047,00
380019656001048,00
380019656001049,00
380019656001050,00
380019656001051,00
380019656001052,00
380019656001053,00
380019656001054,00
380019656001055,00
380019656001056,00
380019656001057,00
380019656001058,00
380019656001059,00
380019656001060,00
380019656001061,00
380019656001062,00
380019656001063,00
380019656001064,00
380019656001065,00
380019656001066,00
380019656001067,00
380019656001068,00
380019656001069,00
380019656001070,00
380019656001071,00
380019656001072,00
380019656001073,00
380019656001074,00
380019656001075,00
380019656001076,00
380019656001077,00
380019656001078,00
380019656001079,00
380019656001080,00
380019656001081,00
380019656001082,00
380019656001083,00
380019656001084,00
380019656001085,00
380019656001086,00
380019656001087,00
380019656001088,00
380019656001089,00
380019656001090,00
380019656001091,00
380019656001092,00
380019656001093,00
380019656001094,00
380019656001095,00
380019656001096,00
380019656001097,00
380019656001098,00
380019656001099,00
380019656001100,00
380019656001101,00
380019656001102,00
380019656001103,00
380019656001104,00
380019656001105,00
380019656001106,00
380019656001107,00
380019656001108,00
380019656001109,00
380019656001110,00
380019656001111,00
380019656001112,00
380019656001113,00
380019656001114,00
380019656001115,00
380019656001116,00
380019656001117,00
380019656001118,00
380019656001119,00
380019656001120,00
380019656001121,00
380019656001122,00
380019656001123,00
380019656001124,00
380019656001125,00
380019656001126,00
380019656001127,00
380019656001128,00
