BLOCKID,CD113
240010001001000,06
240010001001001,06
240010001001002,06
240010001001003,06
240010001001004,06
240010001001005,06
240010001001006,06
240010001001007,06
240010001001008,06
240010001001009,06
240010001001010,06
240010001001011,06
240010001001012,06
240010001001013,06
240010001001014,06
240010001001015,06
240010001001016,06
240010001001017,06
240010001001018,06
240010001001019,06
240010001001020,06
240010001001021,06
240010001001022,06
240010001001023,06
240010001001024,06
240010001001025,06
240010001001026,06
240010001001027,06
240010001001028,06
240010001001029,06
240010001001030,06
240010001001031,06
240010001001032,06
240010001001033,06
240010001001034,06
240010001001035,06
240010001001036,06
240010001001037,06
240010001001038,06
240010001001039,06
240010001001040,06
240010001001041,06
240010001001042,06
240010001001043,06
240010001001044,06
240010001001045,06
240010001001046,06
240010001001047,06
240010001001048,06
240010001001049,06
240010001001050,06
240010001001051,06
240010001001052,06
240010001001053,06
240010001001054,06
240010001001055,06
240010001001056,06
240010001001057,06
240010001001058,06
240010001001059,06
240010001001060,06
240010001001061,06
240010001001062,06
240010001001063,06
240010001001064,06
240010001001065,06
240010001001066,06
240010001001067,06
240010001001068,06
240010001001069,06
240010001001070,06
240010001001071,06
240010001001072,06
240010001001073,06
240010001001074,06
240010001001075,06
240010001001076,06
240010001001077,06
240010001001078,06
240010001001079,06
240010001001080,06
240010001001081,06
240010001001082,06
240010001001083,06
240010001001084,06
240010001001085,06
240010001001086,06
240010001001087,06
240010001001088,06
240010001001089,06
240010001001090,06
240010001001091,06
240010001001092,06
240010001001093,06
240010001001094,06
240010001001095,06
240010001001096,06
240010001001097,06
240010001001098,06
240010001001099,06
240010001001100,06
240010001001101,06
240010001001102,06
240010001001103,06
240010001001104,06
240010001001105,06
240010001001106,06
240010001001107,06
240010001001108,06
240010001001109,06
240010001001110,06
240010001001111,06
240010001001112,06
240010001001113,06
240010001001114,06
240010001001115,06
240010001001116,06
240010001001117,06
240010001001118,06
240010001001119,06
240010001001120,06
240010001001121,06
240010001001122,06
240010001001123,06
240010001001124,06
240010001001125,06
240010001001126,06
240010001001127,06
240010001001128,06
240010001001129,06
240010001001130,06
240010001001131,06
240010001001132,06
240010001001133,06
240010001001134,06
240010001001135,06
240010001001136,06
240010001001137,06
240010001001138,06
240010001001139,06
240010001001140,06
240010001001141,06
240010001001142,06
240010001001143,06
240010001001144,06
240010001001145,06
240010001001146,06
240010001001147,06
240010001001148,06
240010001001149,06
240010001001150,06
240010001001151,06
240010001001152,06
240010001001153,06
