BLOCKID,CD113
300010001001000,00
300010001001001,00
300010001001002,00
300010001001003,00
300010001001004,00
300010001001005,00
300010001001006,00
300010001001007,00
300010001001008,00
300010001001009,00
300010001001010,00
300010001001011,00
300010001001012,00
300010001001013,00
300010001001014,00
300010001001015,00
300010001001016,00
300010001001017,00
300010001001018,00
300010001001019,00
300010001001020,00
300010001001021,00
300010001001022,00
300010001001023,00
300010001001024,00
300010001001025,00
300010001001026,00
300010001001027,00
300010001001028,00
300010001001029,00
300010001001030,00
300010001001031,00
300010001001032,00
300010001001033,00
300010001001034,00
300010001001035,00
300010001001036,00
300010001001037,00
300010001001038,00
300010001001039,00
300010001001040,00
300010001001041,00
300010001001042,00
300010001001043,00
300010001001044,00
300010001001045,00
300010001001046,00
300010001001047,00
300010001001048,00
300010001001049,00
300010001001050,00
300010001001051,00
300010001001052,00
300010001001053,00
300010001001054,00
300010001001055,00
300010001001056,00
300010001001057,00
300010001001058,00
300010001001059,00
300010001001060,00
300010001001061,00
300010001001062,00
300010001001063,00
300010001001064,00
300010001001065,00
300010001001066,00
300010001001067,00
300010001001068,00
300010001001069,00
300010001001070,00
300010001001071,00
300010001001072,00
300010001001073,00
300010001001074,00
300010001001075,00
300010001001076,00
300010001001077,00
300010001001078,00
300010001001079,00
300010001001080,00
300010001001081,00
300010001001082,00
300010001001083,00
300010001001084,00
300010001001085,00
300010001001086,00
300010001001087,00
300010001001088,00
300010001001089,00
300010001001090,00
300010001001091,00
300010001001092,00
300010001001093,00
300010001001094,00
300010001001095,00
300010001001096,00
300010001001097,00
300010001001098,00
300010001001099,00
300010001001100,00
300010001001101,00
300010001001102,00
300010001001103,00
300010001001104,00
300010001001105,00
300010001001106,00
300010001001107,00
300010001001108,00
300010001001109,00
300010001001110,00
300010001001111,00
300010001001112,00
300010001001113,00
300010001001114,00
300010001001115,00
300010001001116,00
300010001001117,00
300010001001118,00
300010001001119,00
300010001001120,00
300010001001121,00
300010001001122,00
300010001001123,00
300010001001124,00
300010001001125,00
300010001001126,00
300010001001127,00
300010001001128,00
300010001001129,00
300010001001130,00
300010001001131,00
300010001001132,00
300010001001133,00
300010001001134,00
300010001001135,00
300010001001136,00
300010001001137,00
300010001001138,00
300010001001139,00
300010001001140,00
300010001001141,00
300010001001142,00
300010001001143,00
300010001001144,00
300010001001145,00
300010001001146,00
300010001001147,00
300010001001148,00
300010001001149,00
300010001001150,00
300010001001151,00
300010001001152,00
300010001001153,00
300010001001154,00
300010001001155,00
300010001001156,00
300010001001157,00
300010001001158,00
300010001001159,00
300010001001160,00
300010001001161,00
300010001001162,00
300010001001163,00
300010001001164,00
300010001001165,00
300010001001166,00
300010001001167,00
300010001001168,00
300010001001169,00
300010001001170,00
300010001001171,00
300010001001172,00
300010001001173,00
300010001001174,00
300010001001175,00
300010001001176,00
300010001001177,00
300010001001178,00
300010001001179,00
300010001001180,00
300010001001181,00
300010001001182,00
300010001001183,00
300010001001184,00
300010001001185,00
300010001001186,00
300010001001187,00
300010001001188,00
300010001001189,00
300010001001190,00
300010001001191,00
300010001001192,00
300010001001193,00
300010001001194,00
300010001001195,00
300010001001196,00
300010001001197,00
300010001001198,00
300010001001199,00
300010001001200,00
300010001001201,00
300010001001202,00
300010001001203,00
300010001001204,00
300010001001205,00
300010001001206,00
300010001001207,00
300010001001208,00
300010001001209,00
300010001001210,00
300010001001211,00
300010001001212,00
300010001001213,00
300010001001214,00
300010001001215,00
300010001001216,00
300010001001217,00
300010001001218,00
300010001001219,00
300010001001220,00
300010001001221,00
300010001001222,00
300010001001223,00
300010001001224,00
300010001001225,00
300010001001226,00
300010001001227,00
300010001001228,00
300010001001229,00
300010001001230,00
300010001001231,00
300010001001232,00
300010001001233,00
300010001001234,00
300010001001235,00
300010001001236,00
300010001001237,00
300010001001238,00
300010001001239,00
300010001001240,00
300010001001241,00
300010001001242,00
300010001001243,00
300010001001244,00
300010001001245,00
300010001001246,00
300010001001247,00
300010001001248,00
300010001001249,00
300010001001250,00
300010001001251,00
300010001001252,00
300010001001253,00
300010001001254,00
300010001001255,00
300010001001256,00
300010001001257,00
300010001001258,00
300010001001259,00
300010001001260,00
300010001001261,00
300010001001262,00
300010001001263,00
