BLOCKID,CD113
160010001001000,02
160010001001001,02
160010001001002,02
160010001001003,02
160010001001004,02
160010001001005,02
160010001001006,02
160010001001007,02
160010001001008,02
160010001001009,02
160010001001010,02
160010001001011,02
160010001001012,02
160010001001013,02
160010001001014,02
160010001001015,02
160010001001016,02
160010001001017,02
160010001001018,02
160010001001019,02
160010001001020,02
160010001001021,02
160010001001022,02
160010001001023,02
160010001001024,02
160010001001025,02
160010001001026,02
160010001001027,02
160010001001028,02
160010001001029,02
160010001001030,02
160010001001031,02
160010001001032,02
160010001001033,02
160010001001034,02
160010001001035,02
160010001001036,02
160010001001037,02
160010001001038,02
160010001001039,02
160010001001040,02
160010001001041,02
160010001001042,02
160010001001043,02
160010001001044,02
160010001001045,02
160010001001046,02
160010001001047,02
160010001001048,02
160010001001049,02
160010001001050,02
160010001001051,02
160010001001052,02
160010001001053,02
160010001001054,02
160010001001055,02
160010001001056,02
160010001001057,02
160010001001058,02
160010001001059,02
160010001001060,02
160010001002000,02
160010001002001,02
160010001002002,02
160010001002003,02
160010001002004,02
160010001002005,02
160010001002006,02
160010001002007,02
160010001002008,02
160010001002009,02
160010001002010,02
160010001002011,02
160010001002012,02
160010001002013,02
160010001002014,02
160010001002015,02
160010001002016,02
160010001002017,02
160010001002018,02
160010001002019,02
160010001002020,02
160010001002021,02
160010001002022,02
160010001002023,02
160010001002024,02
160010001002025,02
160010001002026,02
160010001002027,02
160010001002028,02
160010001002029,02
160010001002030,02
160010001002031,02
160010001002032,02
160010001002033,02
160010001002034,02
160010001002035,02
160010001002036,02
160010001002037,02
160010001002038,02
160010001002039,02
160010001002040,02
160010001002041,02
160010001002042,02
160010001002043,02
160010001002044,02
160010001002045,02
160010001002046,02
160010001002047,02
160010001002048,02
160010001002049,02
160010001002050,02
160010001002051,02
160010001002052,02
160010001002053,02
160010001002054,02
160010001002055,02
160010001002056,02
160010001002057,02
160010001002058,02
160010001002059,02
160010001002060,02
160010001002061,02
160010001002062,02
160010001002063,02
160010001002064,02
160010001002065,02
160010001002066,02
160010001002067,02
160010001002068,02
160010001002069,02
160010001002070,02
160010001003000,02
160010001003001,02
160010001003002,02
160010001003003,02
160010001003004,02
160010001003005,02
160010001003006,02
160010001003007,02
160010001003008,02
160010001003009,02
160010001003010,02
160010001003011,02
160010001003012,02
160010001003013,02
160010001003014,02
160010001003015,02
160010001003016,02
160010001003017,02
160010001003018,02
160010001003019,02
160010001003020,02
160010001003021,02
160010001003022,02
160010001003023,02
160010001003024,02
160010001003025,02
160010001003026,02
160010001003027,02
160010001003028,02
160010001003029,02
160010001003030,02
160010001003031,02
160010001003032,02
160010001003033,02
160010001003034,02
160010001003035,02
160010001003036,02
160010001003037,02
160010001003038,02
160010001003039,02
160010001003040,02
160010001003041,02
160010001003042,02
160010001003043,02
160010001003044,02
160010001003045,02
160010001003046,02
160010001003047,02
160010001003048,02
160010001003049,02
160010001003050,02
160010001003051,02
160010001003052,02
160010001003053,02
160010001003054,02
160010001003055,02
160010001003056,02
160010001003057,02
160010001003058,02
160010001003059,02
160010001003060,02
160010001003061,02
160010001003062,02
160010001003063,02
160010001003064,02
160010001003065,02
160010001003066,02
160010001003067,02
160010001003068,02
160010001003069,02
160010001003070,02
160010001003071,02
160010001003072,02
160010001003073,02
160010001003074,02
160010001003075,02
160010001003076,02
160010001003077,02
160010001003078,02
160010001003079,02
160010001003080,02
160010001003081,02
160010001003082,02
160010001003083,02
160010001003084,02
160010001003085,02
160010001003086,02
160010001003087,02
160010001003088,02
160010001003089,02
160010001003090,02
160010001003091,02
160010001003092,02
160010001003093,02
160010001003094,02
160010001003095,02
160010001003096,02
160010001003097,02
160010001003098,02
160010001003099,02
160010001003100,02
160010001003101,02
160010001003102,02
160010001003103,02
160010001003104,02
160010001003105,02
160010001003106,02
160010001003107,02
160010001003108,02
160010001003109,02
160010001003110,02
160010001003111,02
160010001003112,02
160010001003113,02
160010001003114,02
160010001003115,02
160010001003116,02
160010001003117,02
160010001003118,02
160010001003119,02
160010001003120,02
160010001003121,02
160010001003122,02
160010001003123,02
160010001003124,02
160010001003125,02
160010001003126,02
160010001003127,02
160010001003128,02
160010001003129,02
160010001003130,02
160010001003131,02
160010001003132,02
160010001003133,02
160010001003134,02
160010001003135,02
160010001003136,02
160010001003137,02
160010001003138,02
160010002011000,02
160010002011001,02
160010002011002,02
160010002011003,02
160010002011004,02
160010002011005,02
160010002011006,02
160010002011007,02
160010002011008,02
160010002011009,02
160010002011010,02
160010002011011,02
160010002011012,02
160010002011013,02
160010002011014,02
160010002011015,02
160010002011016,02
160010002011017,02
160010002011018,02
160010002011019,02
160010002011020,02
160010002011021,02
160010002011022,02
160010002011023,02
160010002011024,02
160010002011025,02
160010002011026,02
160010002011027,02
160010002011028,02
160010002011029,02
160010002011030,02
160010002011031,02
160010002011032,02
160010002011033,02
160010002011034,02
160010002011035,02
160010002011036,02
160010002011037,02
160010002011038,02
160010002012000,02
160010002012001,02
160010002012002,02
160010002012003,02
160010002012004,02
160010002012005,02
160010002012006,02
160010002013000,02
160010002013001,02
160010002013002,02
160010002013003,02
160010002013004,02
160010002013005,02
160010002013006,02
160010002021000,02
160010002021001,02
160010002021002,02
160010002021003,02
160010002021004,02
160010002021005,02
160010002021006,02
160010002021007,02
160010002021008,02
160010002021009,02
160010002021010,02
160010002021011,02
160010002021012,02
160010002021013,02
160010002021014,02
160010002021015,02
160010002021016,02
160010002021017,02
160010002021018,02
160010002021019,02
160010002021020,02
160010002021021,02
160010002021022,02
160010002021023,02
160010002021024,02
160010002021025,02
160010002021026,02
160010002021027,02
160010002021028,02
160010002021029,02
160010002021030,02
160010002021031,02
160010002021032,02
160010002021033,02
160010002021034,02
160010002021035,02
160010002021036,02
160010002021037,02
160010002021038,02
160010002021039,02
160010002021040,02
160010002021041,02
160010002021042,02
160010002021043,02
160010002021044,02
160010002021045,02
160010002021046,02
160010002021047,02
160010002022000,02
160010002022001,02
160010002022002,02
160010002022003,02
160010002022004,02
160010002022005,02
160010002022006,02
160010002022007,02
160010002022008,02
160010002022009,02
160010002022010,02
160010002022011,02
160010002022012,02
160010002022013,02
160010002022014,02
160010002022015,02
160010002022016,02
160010002022017,02
160010002022018,02
160010002022019,02
160010002022020,02
160010002022021,02
160010002023000,02
160010002023001,02
160010002023002,02
160010002023003,02
160010002023004,02
160010002023005,02
160010002023006,02
160010002023007,02
160010002023008,02
160010002023009,02
160010002023010,02
160010002023011,02
160010002023012,02
160010002023013,02
160010002023014,02
160010002023015,02
160010002023016,02
160010002023017,02
160010002024000,02
160010002024001,02
160010002024002,02
160010002024003,02
160010002024004,02
160010002024005,02
160010002024006,02
160010002024007,02
160010002024008,02
160010003021000,02
160010003021001,02
