BLOCKID,CD113
080010078011000,06
080010078011001,06
080010078011002,06
080010078011003,06
080010078011004,06
080010078011005,06
080010078011006,06
080010078011007,06
080010078011008,06
080010078011009,06
080010078011010,06
080010078011011,06
080010078011012,06
080010078011013,06
080010078011014,06
080010078012000,06
080010078012001,06
080010078012002,06
080010078012003,06
080010078012004,06
080010078012005,06
080010078012006,06
080010078012007,06
080010078012008,06
080010078012009,06
080010078012010,06
080010078012011,06
080010078012012,06
080010078012013,06
080010078012014,06
080010078021000,06
080010078021001,06
080010078021002,06
080010078021003,06
080010078021004,06
080010078021005,06
080010078021006,06
080010078021007,06
080010078021008,06
080010078021009,06
080010078021010,06
080010078021011,06
080010078022000,06
080010078022001,06
080010078022002,06
080010078022003,06
080010078022004,06
080010078022005,06
080010078023000,06
080010078023001,06
080010078023002,06
080010078023003,06
080010078023004,06
080010078023005,06
080010078023006,06
080010079001000,06
080010079001001,06
080010079001002,06
080010079001003,06
080010079001004,06
080010079001005,06
080010079001006,06
080010079001007,06
080010079001008,06
080010079001009,06
080010079001010,06
080010079001011,06
080010079001012,06
080010079001013,06
080010079001014,06
080010079001015,06
080010079001016,06
080010079001017,06
080010079001018,06
080010079001019,06
080010079001020,06
080010079001021,06
080010079001022,06
080010079001023,06
080010079001024,06
080010079001025,06
080010079001026,06
080010079001027,06
080010079001028,06
080010079001029,06
080010079001030,06
080010079001031,06
080010079001032,06
080010079001033,06
080010079001034,06
080010079001035,06
080010079002000,06
080010079002001,06
080010079002002,06
080010079002003,06
080010079002004,06
080010079002005,06
080010079002006,06
080010079002007,06
080010079002008,06
080010079002009,06
080010079002010,06
080010079002011,06
080010079003000,06
080010079003001,06
080010079003002,06
080010079003003,06
080010079003004,06
080010079003005,06
080010079003006,06
080010079003007,06
080010079003008,06
080010079003009,06
080010079003010,06
080010079003011,06
080010079003012,06
080010079003013,06
080010079004000,06
080010079004001,06
080010079004002,06
080010079004003,06
080010079004004,06
080010079004005,06
080010079004006,06
080010079004007,06
080010079004008,06
080010079004009,06
080010079004010,06
080010079004011,06
080010079004012,06
080010079004013,06
080010079004014,06
080010079004015,06
080010080001000,06
080010080001001,06
080010080001002,06
080010080001003,06
080010080001004,06
080010080001005,06
080010080001006,06
080010080001007,06
080010080001008,06
080010080001009,06
080010080001010,06
080010080001011,06
080010080001012,06
080010080001013,06
080010080001014,06
080010080002000,06
080010080002001,06
080010080002002,06
080010080002003,06
080010080002004,06
080010080002005,06
080010080002006,06
080010080002007,06
080010080002008,06
080010080002009,06
080010080002010,06
080010080002011,06
080010080002012,06
080010080002013,06
080010080002014,06
080010080002015,06
080010080002016,06
080010080002017,06
080010080003000,06
080010080003001,06
080010080003002,06
080010080003003,06
080010080003004,06
080010080003005,06
080010080003006,06
080010080003007,06
080010080003008,06
080010080003009,06
080010080003010,06
080010080003011,06
080010080003012,06
080010080003013,06
080010080004000,06
080010080004001,06
080010080004002,06
080010080004003,06
080010080004004,06
080010080004005,06
080010080004006,06
080010080004007,06
080010080004008,06
080010080004009,06
080010080004010,06
080010080004011,06
080010080004012,06
080010080005000,06
080010080005001,06
080010080005002,06
080010080005003,06
080010080005004,06
080010080005005,06
080010080005006,06
080010080005007,06
080010080005008,06
080010080005009,06
080010080005010,06
080010080005011,06
080010080005012,06
080010080005013,06
080010080005014,06
080010080006000,06
080010080006001,06
080010080006002,06
080010080006003,06
080010080006004,06
080010080006005,06
080010080006006,06
080010080006007,06
080010080006008,06
080010080006009,06
080010080006010,06
080010080006011,06
080010080006012,06
080010080006013,06
080010080006014,06
080010081001000,06
080010081001001,06
080010081001002,06
080010081001003,06
080010081001004,06
080010081001005,06
080010081001006,06
080010081001007,06
080010081001008,06
080010081001009,06
080010081001010,06
080010081001011,06
080010081001012,06
080010081001013,06
080010081001014,06
080010081001015,06
080010081001016,06
080010081001017,06
080010081001018,06
080010081001019,06
080010081001020,06
080010081001021,06
080010081001022,06
080010081001023,06
080010081001024,06
080010081001025,06
080010081001026,06
080010081001027,06
080010081001028,06
080010081001029,06
080010081001030,06
080010081001031,06
080010081001032,06
080010081001033,06
080010081001034,06
080010081001035,06
080010081001036,06
080010081001037,06
080010081001038,06
080010081001039,06
080010081001040,06
080010081001041,06
080010081001042,06
080010081001043,06
080010081001044,06
080010081001045,06
080010081001046,06
080010081001047,06
080010081001048,06
080010081001049,06
080010081001050,06
080010081001051,06
