BLOCKID,CD113
460039736001000,00
460039736001001,00
460039736001002,00
460039736001003,00
460039736001004,00
460039736001005,00
460039736001006,00
460039736001007,00
460039736001008,00
460039736001009,00
460039736001010,00
460039736001011,00
460039736001012,00
460039736001013,00
460039736001014,00
460039736001015,00
460039736001016,00
460039736001017,00
460039736001018,00
460039736001019,00
460039736001020,00
460039736001021,00
460039736001022,00
460039736001023,00
460039736001024,00
460039736001025,00
460039736001026,00
460039736001027,00
460039736001028,00
460039736001029,00
460039736001030,00
460039736001031,00
460039736001032,00
460039736001033,00
460039736001034,00
460039736001035,00
460039736001036,00
460039736001037,00
460039736001038,00
460039736001039,00
460039736001040,00
460039736001041,00
460039736001042,00
460039736001043,00
460039736001044,00
460039736001045,00
460039736001046,00
460039736001047,00
460039736001048,00
460039736001049,00
460039736001050,00
460039736001051,00
460039736001052,00
460039736001053,00
460039736001054,00
460039736001055,00
460039736001056,00
460039736001057,00
460039736001058,00
460039736001059,00
460039736001060,00
460039736001061,00
460039736001062,00
460039736001063,00
460039736001064,00
460039736001065,00
460039736001066,00
460039736001067,00
460039736001068,00
460039736001069,00
460039736001070,00
460039736001071,00
460039736001072,00
460039736001073,00
460039736001074,00
460039736001075,00
460039736001076,00
460039736001077,00
460039736001078,00
460039736001079,00
460039736001080,00
460039736001081,00
460039736001082,00
460039736001083,00
460039736001084,00
460039736001085,00
460039736001086,00
460039736001087,00
460039736001088,00
460039736001089,00
460039736001090,00
460039736001091,00
460039736001092,00
460039736001093,00
460039736001094,00
460039736001095,00
460039736001096,00
460039736001097,00
460039736001098,00
460039736001099,00
460039736001100,00
460039736001101,00
460039736001102,00
460039736001103,00
460039736001104,00
460039736001105,00
460039736001106,00
460039736001107,00
460039736001108,00
460039736001109,00
460039736001110,00
460039736001111,00
460039736001112,00
460039736001113,00
460039736001114,00
460039736001115,00
460039736001116,00
460039736001117,00
460039736001118,00
460039736001119,00
460039736001120,00
460039736001121,00
460039736001122,00
460039736001123,00
460039736001124,00
460039736001125,00
460039736001126,00
460039736001127,00
460039736001128,00
460039736001129,00
460039736001130,00
460039736001131,00
460039736001132,00
460039736001133,00
460039736001134,00
460039736001135,00
460039736001136,00
460039736001137,00
460039736001138,00
460039736001139,00
460039736001140,00
460039736001141,00
460039736001142,00
460039736001143,00
460039736001144,00
460039736001145,00
460039736001146,00
460039736001147,00
460039736001148,00
460039736001149,00
460039736001150,00
460039736001151,00
460039736001152,00
460039736001153,00
460039736001154,00
460039736001155,00
460039736001156,00
460039736001157,00
460039736001158,00
460039736001159,00
460039736001160,00
460039736001161,00
460039736001162,00
460039736001163,00
460039736001164,00
460039736001165,00
460039736001166,00
460039736001167,00
460039736001168,00
460039736001169,00
460039736001170,00
460039736001171,00
460039736001172,00
460039736001173,00
460039736001174,00
460039736001175,00
460039736001176,00
460039736001177,00
460039736001178,00
460039736001179,00
460039736001180,00
460039736001181,00
460039736001182,00
460039736001183,00
460039736001184,00
460039736001185,00
460039736001186,00
460039736001187,00
460039736001188,00
460039736001189,00
460039736001190,00
460039736001191,00
460039736001192,00
460039736001193,00
460039736001194,00
460039736001195,00
460039736001196,00
460039736001197,00
460039736001198,00
460039736001199,00
460039736001200,00
460039736001201,00
460039736001202,00
460039736001203,00
460039736001204,00
460039736001205,00
460039736001206,00
460039736001207,00
460039736001208,00
460039736001209,00
460039736001210,00
460039736001211,00
460039736001212,00
460039736001213,00
460039736001214,00
460039736001215,00
460039736001216,00
460039736001217,00
460039736001218,00
460039736001219,00
460039736001220,00
460039736001221,00
460039736001222,00
460039736001223,00
460039736001224,00
460039736001225,00
460039736001226,00
460039736001227,00
460039736001228,00
460039736001229,00
460039736001230,00
460039736001231,00
460039736001232,00
460039736001233,00
460039736001234,00
460039736001235,00
460039736001236,00
460039736001237,00
460039736001238,00
460039736001239,00
460039736001240,00
460039736001241,00
460039736001242,00
460039736002000,00
460039736002001,00
460039736002002,00
460039736002003,00
460039736002004,00
460039736002005,00
460039736002006,00
460039736002007,00
460039736002008,00
460039736002009,00
460039736002010,00
460039736002011,00
460039736002012,00
460039736002013,00
460039736002014,00
460039736002015,00
460039736002016,00
460039736002017,00
460039736002018,00
460039736002019,00
460039736002020,00
460039736002021,00
460039736002022,00
460039736002023,00
460039736002024,00
460039736002025,00
460039736002026,00
460039736002027,00
460039736002028,00
460039736002029,00
460039736002030,00
460039736002031,00
460039736002032,00
460039736002033,00
460039736002034,00
460039736002035,00
460039736002036,00
460039736002037,00
460039736002038,00
460039736002039,00
460039736002040,00
460039736002041,00
460039736002042,00
460039736002043,00
460039736002044,00
460039736002045,00
460039736002046,00
460039736002047,00
460039736002048,00
460039736002049,00
460039736002050,00
460039736002051,00
460039736002052,00
460039736002053,00
460039736002054,00
460039736002055,00
460039736002056,00
460039736002057,00
460039736002058,00
460039736002059,00
460039736002060,00
460039736002061,00
460039736002062,00
460039736002063,00
460039736002064,00
460039736002065,00
460039736002066,00
460039736002067,00
460039736002068,00
460039736002069,00
460039736002070,00
460039736002071,00
460039736002072,00
460039736002073,00
460039736002074,00
460039736002075,00
460039736002076,00
460039736002077,00
460039736002078,00
460039736002079,00
460039736002080,00
460039736002081,00
460039736002082,00
460039736002083,00
460039736002084,00
460039736002085,00
460039736002086,00
460039736002087,00
460039736002088,00
460039736002089,00
460039736002090,00
460039736002091,00
460039736002092,00
460039736002093,00
460039736002094,00
460039736002095,00
460039736002096,00
460039736002097,00
460039736002098,00
460039736002099,00
460039736002100,00
460039736002101,00
460039736002102,00
460039736002103,00
460039736002104,00
460039736002105,00
460039736002106,00
460039736002107,00
460039736002108,00
460039736002109,00
460039736002110,00
460039736002111,00
460039736002112,00
460039736002113,00
460039736002114,00
460039736002115,00
460039736002116,00
460039736002117,00
460039736002118,00
460039736002119,00
460039736002120,00
460039736002121,00
460039736002122,00
460039736002123,00
460039736002124,00
460039736003000,00
460039736003001,00
460039736003002,00
460039736003003,00
460039736003004,00
460039736003005,00
460039736003006,00
460039736003007,00
460039736003008,00
460039736003009,00
460039736003010,00
460039736003011,00
460039736003012,00
460039736003013,00
460039736003014,00
460039736003015,00
460039736003016,00
460039736003017,00
460039736003018,00
460039736003019,00
460039736003020,00
460039736003021,00
460039736003022,00
460039736003023,00
460039736003024,00
460039736003025,00
460039736003026,00
460039736003027,00
460039736003028,00
460039736003029,00
460039736003030,00
460039736003031,00
460039736003032,00
460039736003033,00
460039736003034,00
460039736003035,00
460039736003036,00
460039736003037,00
460039736003038,00
460039736003039,00
460039736003040,00
460039736003041,00
460039736003042,00
460039736003043,00
460039736003044,00
460039736003045,00
460039736003046,00
460039736003047,00
460039736003048,00
460039736003049,00
460039736003050,00
460039736003051,00
460039736003052,00
460039736003053,00
460039736003054,00
460039736003055,00
460039736003056,00
460039736003057,00
460039736003058,00
460039736003059,00
460039736003060,00
460039736003061,00
460039736003062,00
460039736003063,00
460039736003064,00
460039736003065,00
460039736003066,00
460039736003067,00
460039736003068,00
460039736003069,00
460039736003070,00
460039736003071,00
460039736003072,00
460039736003073,00
460039736003074,00
460039736003075,00
460039736003076,00
460039736003077,00
460039736003078,00
460039736003079,00
460039736003080,00
460039736003081,00
460039736003082,00
460039736003083,00
460039736003084,00
460039736003085,00
460039736003086,00
460039736003087,00
460039736003088,00
460039736003089,00
460039736003090,00
460039736003091,00
460039736003092,00
460039736003093,00
460039736003094,00
460039736003095,00
460039736003096,00
460039736003097,00
460039736003098,00
460039736003099,00
460039736003100,00
460039736003101,00
460039736003102,00
460039736003103,00
460039736003104,00
460039736003105,00
460039736003106,00
460039736003107,00
460039736003108,00
460039736003109,00
460039736003110,00
460039736003111,00
460039736003112,00
460039736003113,00
460039736003114,00
460039736003115,00
460039736003116,00
460039736003117,00
460039736003118,00
460039736003119,00
460039736003120,00
460039736003121,00
460039736003122,00
460039736003123,00
460039736003124,00
460039736003125,00
460039736003126,00
460039736003127,00
460039736003128,00
460039736003129,00
460039736003130,00
460039736003131,00
460039736003132,00
460039736003133,00
460039736003134,00
460039736003135,00
460039736003136,00
460039736003137,00
460039736003138,00
460039736003139,00
460039736003140,00
