BLOCKID,CD113
230010101001000,02
230010101001001,02
230010101001002,02
230010101001003,02
230010101001004,02
230010101001005,02
230010101001006,02
230010101001007,02
230010101001008,02
230010101001009,02
230010101001010,02
230010101001011,02
230010101001012,02
230010101001013,02
230010101001014,02
230010101001015,02
230010101001016,02
230010101001017,02
230010101001018,02
230010101001019,02
230010101002000,02
230010101002001,02
230010101002002,02
230010101002003,02
230010101002004,02
230010101002005,02
230010101002006,02
230010101002007,02
230010101002008,02
230010101002009,02
230010101002010,02
230010101002011,02
230010101002012,02
230010101002013,02
230010101002014,02
230010101002015,02
230010101002016,02
230010101002017,02
230010101002018,02
230010101002019,02
230010101002020,02
230010101002021,02
230010101002022,02
230010101002023,02
230010101002024,02
230010101002025,02
230010101002026,02
230010101002027,02
230010101002028,02
230010102001000,02
230010102001001,02
230010102001002,02
230010102001003,02
230010102001004,02
230010102001005,02
230010102001006,02
230010102001007,02
230010102001008,02
230010102001009,02
230010102001010,02
230010102001011,02
230010102001012,02
230010102001013,02
230010102001014,02
230010102001015,02
230010102001016,02
230010102001017,02
230010102001018,02
230010102001019,02
230010102001020,02
230010102002000,02
230010102002001,02
230010102002002,02
230010102002003,02
230010102002004,02
230010102002005,02
230010102002006,02
230010102002007,02
230010102002008,02
230010102002009,02
230010102002010,02
230010102002011,02
230010102002012,02
230010102002013,02
230010102002014,02
230010102002015,02
230010102002016,02
230010102002017,02
230010102002018,02
230010102002019,02
230010102002020,02
230010102002021,02
230010102002022,02
230010102002023,02
230010102002024,02
230010102002025,02
230010102002026,02
230010102002027,02
230010102002028,02
230010102002029,02
230010102002030,02
230010102002031,02
230010102003000,02
230010102003001,02
230010102003002,02
230010102003003,02
230010102003004,02
230010102003005,02
230010102003006,02
230010102003007,02
230010102003008,02
230010102003009,02
230010102003010,02
230010102003011,02
230010102003012,02
230010102003013,02
230010102003014,02
230010102003015,02
230010102003016,02
230010102003017,02
230010102003018,02
230010102003019,02
230010102003020,02
230010102003021,02
230010102003022,02
230010102003023,02
230010102003024,02
230010102003025,02
230010102003026,02
230010102003027,02
230010102003028,02
230010102003029,02
230010102003030,02
230010102003031,02
230010102003032,02
230010102003033,02
230010102003034,02
230010102003035,02
230010102003036,02
230010102003037,02
230010102003038,02
230010102003039,02
230010102003040,02
230010102003041,02
230010102003042,02
230010102003043,02
230010102003044,02
230010102003045,02
230010102003046,02
230010102003047,02
230010102003048,02
230010102003049,02
230010102003050,02
230010102003051,02
230010102003052,02
230010102003053,02
230010102003054,02
230010102003055,02
230010102003056,02
230010102003057,02
230010102003058,02
230010102003059,02
230010102003060,02
230010102003061,02
230010102003062,02
230010102003063,02
230010102003064,02
230010102003065,02
230010102003066,02
230010102003067,02
230010102003068,02
230010102003069,02
230010102003070,02
230010102003071,02
230010103001000,02
230010103001001,02
230010103001002,02
230010103001003,02
230010103001004,02
230010103001005,02
230010103001006,02
230010103001007,02
230010103001008,02
230010103001009,02
230010103001010,02
230010103001011,02
230010103001012,02
230010103001013,02
230010103001014,02
230010103001015,02
230010103001016,02
230010103001017,02
230010103001018,02
230010103001019,02
230010103002000,02
230010103002001,02
230010103002002,02
230010103002003,02
230010103002004,02
230010103002005,02
230010103002006,02
230010103002007,02
230010103002008,02
230010103002009,02
230010103002010,02
230010103002011,02
230010103002012,02
230010103002013,02
230010103002014,02
230010103002015,02
230010103002016,02
230010103002017,02
230010103002018,02
230010103002019,02
230010103002020,02
230010103002021,02
230010103002022,02
230010104001000,02
230010104001001,02
230010104001002,02
230010104001003,02
230010104001004,02
230010104001005,02
230010104001006,02
230010104001007,02
230010104001008,02
230010104001009,02
230010104001010,02
230010104001011,02
230010104001012,02
230010104001013,02
230010104001014,02
230010104001015,02
230010104001016,02
230010104001017,02
230010104001018,02
230010104001019,02
230010104001020,02
230010104001021,02
230010104001022,02
230010104001023,02
230010104001024,02
230010104001025,02
230010104002000,02
230010104002001,02
230010104002002,02
230010104002003,02
230010104002004,02
230010104002005,02
230010104002006,02
230010104002007,02
230010104002008,02
230010104002009,02
230010104002010,02
230010104002011,02
230010104002012,02
230010104002013,02
230010104002014,02
230010104002015,02
230010104002016,02
230010104002017,02
230010104002018,02
230010104002019,02
230010104002020,02
230010104002021,02
230010104002022,02
230010105001000,02
230010105001001,02
230010105001002,02
230010105001003,02
230010105001004,02
230010105001005,02
230010105001006,02
230010105001007,02
230010105001008,02
230010105001009,02
230010105001010,02
230010105001011,02
230010105001012,02
230010105001013,02
230010105001014,02
230010105001015,02
230010105001016,02
230010105001017,02
230010105001018,02
230010105001019,02
230010105001020,02
230010105001021,02
230010105001022,02
230010105001023,02
230010105001024,02
230010105001025,02
230010105001026,02
230010105001027,02
230010105002000,02
230010105002001,02
230010105002002,02
230010105002003,02
230010105002004,02
230010105002005,02
230010105002006,02
230010105002007,02
230010105002008,02
230010105002009,02
230010105002010,02
230010105002011,02
230010105002012,02
230010105002013,02
230010105002014,02
230010105002015,02
230010105002016,02
230010105002017,02
230010105002018,02
230010105002019,02
230010105002020,02
230010105002021,02
230010105002022,02
230010105002023,02
230010105002024,02
230010105002025,02
230010105002026,02
230010105002027,02
230010105002028,02
230010105002029,02
230010105002030,02
230010105002031,02
230010105002032,02
230010106001000,02
230010106001001,02
230010106001002,02
230010106001003,02
230010106001004,02
230010106001005,02
230010106001006,02
230010106001007,02
230010106001008,02
230010106001009,02
230010106001010,02
230010106001011,02
230010106001012,02
230010106001013,02
230010106001014,02
230010106001015,02
230010106001016,02
230010106002000,02
230010106002001,02
230010106002002,02
230010106002003,02
230010106002004,02
230010106002005,02
230010106002006,02
230010106002007,02
230010106002008,02
230010106002009,02
230010106002010,02
230010106002011,02
230010106002012,02
230010106002013,02
230010106002014,02
230010106002015,02
230010106002016,02
230010106002017,02
230010106002018,02
230010106002019,02
230010106002020,02
230010106002021,02
230010106002022,02
230010106002023,02
230010106002024,02
230010106002025,02
230010106002026,02
230010106002027,02
230010106002028,02
230010106002029,02
230010106002030,02
230010106002031,02
230010106002032,02
230010106002033,02
230010106002034,02
230010106002035,02
230010106002036,02
230010106002037,02
230010106002038,02
230010106002039,02
230010106002040,02
230010106002041,02
230010106002042,02
230010106002043,02
230010106002044,02
230010106002045,02
230010106002046,02
230010106002047,02
230010106002048,02
230010106002049,02
230010106002050,02
230010106002051,02
230010106002052,02
230010106002053,02
230010106002054,02
230010106002055,02
230010106002056,02
