BLOCKID,CD113
020130001001000,00
020130001001001,00
020130001001002,00
020130001001003,00
020130001001004,00
020130001001005,00
020130001001006,00
020130001001007,00
020130001001008,00
020130001001009,00
020130001001010,00
020130001001011,00
020130001001012,00
020130001001013,00
020130001001014,00
020130001001015,00
020130001001016,00
020130001001017,00
020130001001018,00
020130001001019,00
020130001001020,00
020130001001021,00
020130001001022,00
020130001001023,00
020130001001024,00
020130001001025,00
020130001001026,00
020130001001027,00
020130001001028,00
020130001001029,00
020130001001030,00
020130001001031,00
020130001001032,00
020130001001033,00
020130001001034,00
020130001001035,00
020130001001036,00
020130001001037,00
020130001001038,00
020130001001039,00
020130001001040,00
020130001001041,00
020130001001042,00
020130001001043,00
020130001001044,00
020130001001045,00
020130001001046,00
020130001001047,00
020130001001048,00
020130001001049,00
020130001001050,00
020130001001051,00
020130001001052,00
020130001001053,00
020130001001054,00
020130001001055,00
020130001001056,00
020130001001057,00
020130001001058,00
020130001001059,00
020130001001060,00
020130001001061,00
020130001001062,00
020130001001063,00
020130001001064,00
020130001001065,00
020130001001066,00
020130001001067,00
020130001001068,00
020130001001069,00
020130001001070,00
020130001001071,00
020130001001072,00
020130001001073,00
020130001001074,00
020130001001075,00
020130001001076,00
020130001001077,00
020130001001078,00
020130001001079,00
020130001001080,00
020130001001081,00
020130001001082,00
020130001001083,00
020130001001084,00
020130001001085,00
020130001001086,00
020130001001087,00
020130001001088,00
020130001001089,00
020130001001090,00
020130001001091,00
020130001001092,00
020130001001093,00
020130001001094,00
020130001001095,00
020130001001096,00
020130001001097,00
020130001001098,00
020130001001099,00
020130001001100,00
020130001001101,00
020130001001102,00
020130001001103,00
020130001001104,00
020130001001105,00
020130001001106,00
020130001001107,00
020130001001108,00
020130001001109,00
020130001001110,00
020130001001111,00
020130001001112,00
020130001001113,00
020130001001114,00
020130001001115,00
020130001001116,00
020130001001117,00
020130001001118,00
020130001001119,00
020130001001120,00
020130001001121,00
020130001001122,00
020130001001123,00
020130001001124,00
020130001001125,00
020130001001126,00
020130001001127,00
020130001001128,00
020130001001129,00
020130001001130,00
020130001001131,00
020130001001132,00
020130001001133,00
020130001001134,00
020130001001135,00
020130001001136,00
020130001001137,00
020130001001138,00
020130001001139,00
020130001001140,00
020130001001141,00
020130001001142,00
020130001001143,00
020130001001144,00
020130001001145,00
020130001001146,00
020130001001147,00
020130001001148,00
020130001001149,00
020130001001150,00
020130001001151,00
020130001001152,00
020130001001153,00
020130001001154,00
020130001001155,00
020130001001156,00
020130001001157,00
020130001001158,00
020130001001159,00
020130001001160,00
020130001001161,00
020130001001162,00
020130001001163,00
020130001001164,00
020130001001165,00
020130001001166,00
020130001001167,00
020130001001168,00
020130001001169,00
020130001001170,00
020130001001171,00
020130001001172,00
020130001001173,00
020130001001174,00
020130001001175,00
020130001001176,00
020130001001177,00
020130001001178,00
020130001001179,00
020130001001180,00
020130001001181,00
020130001001182,00
020130001001183,00
020130001001184,00
020130001001185,00
020130001001186,00
